analysis_id,analysis_name,dataset,seed,mask_definition,risk_event,group_type,group_value,statistic,estimate,n,status,note,evidence_json
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,27,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 19.55601157, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.21998439, ""image_id"": ""02062__800__2400___0"", ""phase_mod"": 2.34126377, ""pred_id"": ""135""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,28,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 19.25457397, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.21998439, ""image_id"": ""02062__800__2400___600"", ""phase_mod"": 2.33579245, ""pred_id"": ""100""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,29,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.97471636, ""class"": ""ship"", ""delta_theta_075_deg"": 13.82663433, ""image_id"": ""01099__800__3000___1985"", ""phase_mod"": 2.35498997, ""pred_id"": ""256""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,30,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.74491459, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.15359984, ""image_id"": ""00733__800__2400___1800"", ""phase_mod"": 2.46933322, ""pred_id"": ""93""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,31,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.64543289, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.15359984, ""image_id"": ""00733__800__2400___1200"", ""phase_mod"": 2.47235767, ""pred_id"": ""100""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,32,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.59372835, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__1800___1200"", ""phase_mod"": 2.68109645, ""pred_id"": ""388""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,33,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.40535174, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__1800___1944"", ""phase_mod"": 2.51140822, ""pred_id"": ""9""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,34,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.34512313, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.19338832, ""image_id"": ""02190__800__1200___0"", ""phase_mod"": 2.36847341, ""pred_id"": ""119""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,35,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.13995108, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.8043659, ""image_id"": ""01002__800__2400___1200"", ""phase_mod"": 2.32377968, ""pred_id"": ""0""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,36,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.1373031, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.83260133, ""image_id"": ""00244__800__0___1200"", ""phase_mod"": 2.3428891, ""pred_id"": ""17""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,37,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.054502, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 12.6354619, ""image_id"": ""00044__800__600___1200"", ""phase_mod"": 2.37951699, ""pred_id"": ""124""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,38,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.00527682, ""class"": ""ship"", ""delta_theta_075_deg"": 14.31622173, ""image_id"": ""00231__800__0___600"", ""phase_mod"": 2.31704366, ""pred_id"": ""179""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,39,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.8522125, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.01593624, ""image_id"": ""01374__800__1200___1985"", ""phase_mod"": 2.35443734, ""pred_id"": ""26""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,40,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.80283093, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.90890179, ""image_id"": ""00210__800__4000___0"", ""phase_mod"": 2.41179989, ""pred_id"": ""62""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,41,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.76113513, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.57563628, ""image_id"": ""00557__800__3955___1200"", ""phase_mod"": 2.3507422, ""pred_id"": ""19""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,42,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.70062312, ""class"": ""ship"", ""delta_theta_075_deg"": 13.61432832, ""image_id"": ""01099__800__3955___0"", ""phase_mod"": 2.32316358, ""pred_id"": ""179""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,43,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.65691076, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.26503091, ""image_id"": ""00231__800__1800___600"", ""phase_mod"": 2.36369384, ""pred_id"": ""233""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,44,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.64245717, ""class"": ""ship"", ""delta_theta_075_deg"": 10.40777869, ""image_id"": ""01251__800__2400___0"", ""phase_mod"": 2.57466434, ""pred_id"": ""392""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,45,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.39735194, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.54945556, ""image_id"": ""02082__800__3600___0"", ""phase_mod"": 2.37215709, ""pred_id"": ""235""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,46,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.27800852, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__2400___1200"", ""phase_mod"": 2.37055285, ""pred_id"": ""97""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,47,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.22163897, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.57563628, ""image_id"": ""00557__800__3955___600"", ""phase_mod"": 2.35125051, ""pred_id"": ""45""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,48,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.22129063, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__1800___1800"", ""phase_mod"": 2.49529309, ""pred_id"": ""106""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,49,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.2101911, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.54945556, ""image_id"": ""02082__800__3000___0"", ""phase_mod"": 2.37618892, ""pred_id"": ""327""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,50,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.1448804, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.8267654, ""image_id"": ""00867__800__1200___2045"", ""phase_mod"": 2.44077418, ""pred_id"": ""183""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,51,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.96594834, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.64980157, ""image_id"": ""01786__800__4000___0"", ""phase_mod"": 2.39596951, ""pred_id"": ""25""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,52,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.91852201, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__1800___1944"", ""phase_mod"": 2.37330086, ""pred_id"": ""3""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,53,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.90098208, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__2400___1944"", ""phase_mod"": 2.34789595, ""pred_id"": ""5""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,54,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.89898949, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.88583685, ""image_id"": ""00190__800__1200___600"", ""phase_mod"": 2.32311685, ""pred_id"": ""57""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,55,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.84362898, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.40934591, ""image_id"": ""01408__800__2400___1200"", ""phase_mod"": 2.45575219, ""pred_id"": ""0""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,56,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.80282543, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__2400___1200"", ""phase_mod"": 2.34890939, ""pred_id"": ""59""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,57,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.79353638, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.40934591, ""image_id"": ""01408__800__2400___1800"", ""phase_mod"": 2.45554512, ""pred_id"": ""0""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,58,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.70083022, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__1800___1800"", ""phase_mod"": 2.33378252, ""pred_id"": ""48""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,59,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.68927536, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.88583685, ""image_id"": ""00190__800__1200___1200"", ""phase_mod"": 2.3295412, ""pred_id"": ""54""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,60,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.62171614, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 13.82713266, ""image_id"": ""01538__800__1200___1200"", ""phase_mod"": 2.36155418, ""pred_id"": ""8""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,61,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.40863478, ""class"": ""ship"", ""delta_theta_075_deg"": 13.82663433, ""image_id"": ""01099__800__3000___1800"", ""phase_mod"": 2.32587283, ""pred_id"": ""217""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,62,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.35244282, ""class"": ""ship"", ""delta_theta_075_deg"": 13.82663433, ""image_id"": ""01099__800__3600___1800"", ""phase_mod"": 2.32635033, ""pred_id"": ""304""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,63,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.2952759, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.8327542, ""image_id"": ""01002__800__1200___0"", ""phase_mod"": 2.38394958, ""pred_id"": ""16""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,64,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.21215585, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.12161662, ""image_id"": ""00724__800__1200___1985"", ""phase_mod"": 2.31715019, ""pred_id"": ""0""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,65,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.20988726, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.66210986, ""image_id"": ""01560__800__3000___1200"", ""phase_mod"": 2.3734383, ""pred_id"": ""256""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,66,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.20891999, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 15.02272922, ""image_id"": ""01580__800__1800___1200"", ""phase_mod"": 2.44481946, ""pred_id"": ""181""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,67,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.18761572, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.61833974, ""image_id"": ""01287__800__0___600"", ""phase_mod"": 2.36746808, ""pred_id"": ""45""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,68,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.17935552, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.45122011, ""image_id"": ""00208__800__1200___1800"", ""phase_mod"": 2.33942052, ""pred_id"": ""38""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,69,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.10465758, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.85104665, ""image_id"": ""01414__800__600___0"", ""phase_mod"": 2.35863317, ""pred_id"": ""296""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,70,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 15.89411103, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 14.85104665, ""image_id"": ""01414__800__1200___0"", ""phase_mod"": 2.35533943, ""pred_id"": ""289""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,71,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 15.89268986, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.6134882, ""image_id"": ""00199__800__600___1985"", ""phase_mod"": 2.32525919, ""pred_id"": ""2""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,72,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 15.81720091, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 14.1015606, ""image_id"": ""00746__800__2400___600"", ""phase_mod"": 2.38525257, ""pred_id"": ""0""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,73,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 15.69892935, ""class"": ""small-vehicle"", ""delta_theta_075_deg"": 13.37105383, ""image_id"": ""02116__800__600___600"", ""phase_mod"": 2.33119914, ""pred_id"": ""73""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,74,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 15.56198161, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 15.26752836, ""image_id"": ""00746__800__2400___0"", ""phase_mod"": 2.46041724, ""pred_id"": ""6""}"
8,high_phase_mod_large_error_board,SODA-A,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,75,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 15.49366258, ""class"": ""swimming-pool"", ""delta_theta_075_deg"": 15.16508975, ""image_id"": ""02001__800__0___1800"", ""phase_mod"": 2.43773815, ""pred_id"": ""15""}"
