dataset,cluster,cluster_index
FAIR1M,11497__1024__0___0,186
FAIR1M,11506__1024__824___824,187
FAIR1M,11506__1024__976___0,188
FAIR1M,11506__1024__976___976,189
FAIR1M,11512__1024__0___0,190
FAIR1M,11519__1024__0___0,191
FAIR1M,11522__1024__0___0,192
FAIR1M,11525__1024__0___0,193
FAIR1M,11541__1024__0___0,194
FAIR1M,1154__1024__0___0,195
FAIR1M,11551__1024__0___0,196
FAIR1M,11557__1024__0___0,197
FAIR1M,11557__1024__824___824,198
FAIR1M,11557__1024__976___0,199
FAIR1M,11558__1024__0___0,200
FAIR1M,11559__1024__0___0,201
FAIR1M,11559__1024__0___824,202
FAIR1M,11559__1024__0___976,203
FAIR1M,11559__1024__824___0,204
FAIR1M,11559__1024__824___824,205
FAIR1M,11566__1024__0___0,206
FAIR1M,11578__1024__0___0,207
FAIR1M,11580__1024__0___0,208
FAIR1M,11592__1024__0___0,209
FAIR1M,11594__1024__0___0,210
FAIR1M,11607__1024__0___0,211
FAIR1M,11610__1024__0___0,212
FAIR1M,11611__1024__0___0,213
FAIR1M,11613__1024__0___0,214
FAIR1M,11616__1024__0___0,215
FAIR1M,11643__1024__0___0,216
FAIR1M,11672__1024__0___0,217
FAIR1M,11680__1024__0___0,218
FAIR1M,11685__1024__0___0,219
FAIR1M,11697__1024__0___0,220
FAIR1M,11709__1024__0___0,221
FAIR1M,11720__1024__0___0,222
FAIR1M,11722__1024__0___0,223
FAIR1M,11729__1024__0___0,224
FAIR1M,1172__1024__0___0,225
FAIR1M,11745__1024__0___0,226
FAIR1M,11754__1024__0___0,227
FAIR1M,11756__1024__0___0,228
FAIR1M,11765__1024__0___0,229
FAIR1M,11766__1024__0___0,230
FAIR1M,11771__1024__0___0,231
FAIR1M,11771__1024__0___824,232
FAIR1M,11771__1024__824___824,233
FAIR1M,11772__1024__0___0,234
FAIR1M,1177__1024__0___0,235
FAIR1M,11790__1024__0___824,236
FAIR1M,11790__1024__0___976,237
FAIR1M,11790__1024__824___824,238
FAIR1M,11790__1024__824___976,239
FAIR1M,11790__1024__976___0,240
FAIR1M,11805__1024__0___0,241
FAIR1M,11810__1024__0___0,242
FAIR1M,11832__1024__0___0,243
FAIR1M,11838__1024__0___0,244
FAIR1M,11869__1024__0___0,245
FAIR1M,11874__1024__0___0,246
FAIR1M,11897__1024__0___0,247
FAIR1M,11908__1024__0___0,248
FAIR1M,11928__1024__0___0,249
FAIR1M,11931__1024__0___0,250
FAIR1M,11936__1024__0___0,251
FAIR1M,11937__1024__0___0,252
FAIR1M,11955__1024__0___0,253
FAIR1M,11960__1024__0___0,254
FAIR1M,11965__1024__0___0,255
FAIR1M,11993__1024__0___0,256
FAIR1M,11997__1024__0___0,257
FAIR1M,12017__1024__0___0,258
FAIR1M,12029__1024__0___0,259
FAIR1M,1206__1024__0___0,260
FAIR1M,1206__1024__476___476,261
FAIR1M,12074__1024__0___0,262
FAIR1M,12079__1024__0___0,263
FAIR1M,1207__1024__0___476,264
FAIR1M,12088__1024__0___0,265
FAIR1M,12108__1024__0___0,266
FAIR1M,12119__1024__0___0,267
FAIR1M,12127__1024__0___0,268
FAIR1M,12132__1024__0___0,269
FAIR1M,12136__1024__0___0,270
FAIR1M,12148__1024__0___0,271
FAIR1M,12150__1024__0___0,272
FAIR1M,12150__1024__1648___4120,273
FAIR1M,12150__1024__2472___3296,274
FAIR1M,12150__1024__2472___4976,275
FAIR1M,12150__1024__3296___1648,276
FAIR1M,12150__1024__3296___2472,277
FAIR1M,12150__1024__3296___3296,278
FAIR1M,12150__1024__3296___4120,279
FAIR1M,12150__1024__3296___4944,280
FAIR1M,12150__1024__3296___4976,281
FAIR1M,12150__1024__4120___1648,282
FAIR1M,12150__1024__4120___2472,283
FAIR1M,12150__1024__4944___1648,284
FAIR1M,12150__1024__4944___2472,285
FAIR1M,12150__1024__4976___2472,286
FAIR1M,12150__1024__824___1648,287
FAIR1M,12150__1024__824___3296,288
FAIR1M,12150__1024__824___4120,289
FAIR1M,12150__1024__824___824,290
FAIR1M,12154__1024__0___0,291
FAIR1M,12197__1024__0___0,292
FAIR1M,12198__1024__0___0,293
FAIR1M,1219__1024__476___476,294
FAIR1M,121__1024__0___0,295
FAIR1M,12206__1024__0___0,296
FAIR1M,12222__1024__0___0,297
FAIR1M,12226__1024__0___0,298
FAIR1M,12271__1024__0___0,299
FAIR1M,12276__1024__0___0,300
FAIR1M,12284__1024__0___0,301
FAIR1M,12300__1024__0___0,302
FAIR1M,12320__1024__0___0,303
FAIR1M,12321__1024__0___0,304
FAIR1M,12339__1024__0___0,305
FAIR1M,12352__1024__0___0,306
FAIR1M,12359__1024__0___0,307
FAIR1M,12367__1024__0___0,308
FAIR1M,12369__1024__0___0,309
FAIR1M,12370__1024__0___0,310
FAIR1M,12372__1024__0___0,311
FAIR1M,12375__1024__0___0,312
FAIR1M,12381__1024__0___0,313
FAIR1M,12385__1024__0___0,314
FAIR1M,12386__1024__0___0,315
FAIR1M,12394__1024__0___0,316
FAIR1M,1240__1024__0___0,317
FAIR1M,12419__1024__0___0,318
FAIR1M,12421__1024__0___0,319
FAIR1M,12432__1024__0___0,320
FAIR1M,12442__1024__0___0,321
FAIR1M,1244__1024__0___0,322
FAIR1M,1247__1024__0___0,323
FAIR1M,1247__1024__0___476,324
FAIR1M,12480__1024__0___0,325
FAIR1M,12481__1024__0___2472,326
FAIR1M,12481__1024__0___3296,327
FAIR1M,12481__1024__1648___0,328
FAIR1M,12481__1024__1648___3296,329
FAIR1M,12481__1024__1648___4120,330
FAIR1M,12481__1024__2472___824,331
FAIR1M,12481__1024__4120___824,332
FAIR1M,12481__1024__824___3296,333
FAIR1M,12489__1024__0___0,334
FAIR1M,12498__1024__0___0,335
FAIR1M,12506__1024__0___0,336
FAIR1M,12508__1024__0___0,337
FAIR1M,12513__1024__0___0,338
FAIR1M,12541__1024__0___0,339
FAIR1M,12548__1024__0___0,340
FAIR1M,12558__1024__0___0,341
FAIR1M,12576__1024__0___0,342
FAIR1M,12583__1024__0___0,343
FAIR1M,12588__1024__0___0,344
FAIR1M,12591__1024__0___0,345
FAIR1M,12596__1024__0___0,346
FAIR1M,12598__1024__0___0,347
FAIR1M,12601__1024__0___0,348
FAIR1M,12621__1024__0___0,349
FAIR1M,12626__1024__0___0,350
FAIR1M,12629__1024__0___0,351
FAIR1M,12636__1024__0___0,352
FAIR1M,12641__1024__0___0,353
FAIR1M,12654__1024__0___0,354
FAIR1M,12659__1024__0___0,355
FAIR1M,12666__1024__0___0,356
FAIR1M,12667__1024__0___0,357
FAIR1M,12678__1024__0___0,358
FAIR1M,12689__1024__0___0,359
FAIR1M,12726__1024__0___0,360
FAIR1M,12733__1024__0___0,361
FAIR1M,12739__1024__0___0,362
FAIR1M,12758__1024__0___0,363
FAIR1M,12760__1024__0___0,364
FAIR1M,12762__1024__0___0,365
FAIR1M,12768__1024__0___0,366
FAIR1M,12780__1024__0___0,367
FAIR1M,12782__1024__0___0,368
FAIR1M,12783__1024__0___0,369
FAIR1M,12802__1024__0___0,370
FAIR1M,12808__1024__0___824,371
FAIR1M,12808__1024__824___0,372
FAIR1M,12808__1024__824___824,373
FAIR1M,12808__1024__976___0,374
FAIR1M,12818__1024__0___0,375
FAIR1M,12825__1024__0___0,376
FAIR1M,12828__1024__0___0,377
FAIR1M,12829__1024__0___0,378
FAIR1M,1282__1024__0___0,379
FAIR1M,1283__1024__0___476,380
FAIR1M,12840__1024__0___0,381
FAIR1M,12841__1024__0___0,382
FAIR1M,12849__1024__976___824,383
FAIR1M,12868__1024__0___0,384
FAIR1M,12875__1024__0___0,385
FAIR1M,12878__1024__0___0,386
FAIR1M,12882__1024__0___0,387
FAIR1M,1288__1024__0___0,388
FAIR1M,1288__1024__0___476,389
FAIR1M,1288__1024__476___476,390
FAIR1M,12897__1024__0___0,391
FAIR1M,12897__1024__824___0,392
FAIR1M,12897__1024__824___976,393
FAIR1M,12897__1024__976___976,394
FAIR1M,12909__1024__0___0,395
FAIR1M,12910__1024__0___0,396
FAIR1M,12925__1024__0___0,397
FAIR1M,12926__1024__0___0,398
FAIR1M,12928__1024__0___0,399
FAIR1M,12930__1024__0___0,400
FAIR1M,12946__1024__0___0,401
FAIR1M,12951__1024__0___0,402
FAIR1M,12971__1024__0___0,403
FAIR1M,12978__1024__0___0,404
FAIR1M,12980__1024__0___0,405
FAIR1M,12984__1024__0___0,406
FAIR1M,12989__1024__0___0,407
FAIR1M,12998__1024__0___0,408
FAIR1M,13011__1024__0___0,409
FAIR1M,13026__1024__0___0,410
FAIR1M,13038__1024__0___0,411
FAIR1M,13092__1024__0___0,412
FAIR1M,13093__1024__0___0,413
FAIR1M,130__1024__0___0,414
FAIR1M,13107__1024__0___0,415
FAIR1M,1310__1024__0___0,416
FAIR1M,1311__1024__0___0,417
FAIR1M,13124__1024__0___0,418
FAIR1M,13128__1024__0___0,419
FAIR1M,13143__1024__0___0,420
FAIR1M,13147__1024__0___0,421
FAIR1M,13155__1024__0___0,422
FAIR1M,13156__1024__0___0,423
FAIR1M,13159__1024__0___0,424
FAIR1M,13167__1024__0___0,425
FAIR1M,13173__1024__0___0,426
FAIR1M,13175__1024__0___0,427
FAIR1M,13179__1024__0___0,428
FAIR1M,13201__1024__0___0,429
FAIR1M,13235__1024__0___0,430
FAIR1M,13238__1024__0___0,431
FAIR1M,13239__1024__0___0,432
FAIR1M,13244__1024__0___0,433
FAIR1M,1325__1024__0___0,434
FAIR1M,13268__1024__0___0,435
FAIR1M,13287__1024__0___0,436
FAIR1M,13300__1024__0___0,437
FAIR1M,13302__1024__0___0,438
FAIR1M,13303__1024__0___0,439
FAIR1M,1330__1024__0___0,440
FAIR1M,13319__1024__0___0,441
FAIR1M,13321__1024__0___0,442
FAIR1M,13335__1024__0___0,443
FAIR1M,13342__1024__0___0,444
FAIR1M,13345__1024__0___0,445
FAIR1M,13351__1024__0___0,446
FAIR1M,13358__1024__0___0,447
FAIR1M,13365__1024__0___0,448
FAIR1M,13374__1024__0___0,449
FAIR1M,13376__1024__0___0,450
FAIR1M,13405__1024__0___0,451
FAIR1M,13426__1024__0___0,452
FAIR1M,13427__1024__0___0,453
FAIR1M,13439__1024__0___976,454
FAIR1M,13439__1024__824___824,455
FAIR1M,13439__1024__824___976,456
FAIR1M,13441__1024__0___0,457
FAIR1M,13445__1024__0___0,458
FAIR1M,13490__1024__0___0,459
FAIR1M,13491__1024__0___0,460
FAIR1M,13499__1024__0___0,461
FAIR1M,13503__1024__0___0,462
FAIR1M,13505__1024__0___0,463
FAIR1M,13527__1024__0___0,464
FAIR1M,13546__1024__0___0,465
FAIR1M,13547__1024__0___0,466
FAIR1M,13564__1024__0___0,467
FAIR1M,13574__1024__0___0,468
FAIR1M,1357__1024__0___0,469
FAIR1M,13581__1024__0___0,470
FAIR1M,13593__1024__0___0,471
FAIR1M,13601__1024__0___0,472
FAIR1M,13602__1024__0___0,473
FAIR1M,1360__1024__0___476,474
FAIR1M,13624__1024__0___0,475
FAIR1M,13627__1024__0___0,476
FAIR1M,13636__1024__0___0,477
FAIR1M,1364__1024__0___0,478
FAIR1M,13658__1024__0___0,479
FAIR1M,1366__1024__0___0,480
FAIR1M,13701__1024__0___0,481
FAIR1M,13704__1024__0___0,482
FAIR1M,13711__1024__0___0,483
FAIR1M,13713__1024__0___0,484
FAIR1M,13715__1024__0___0,485
FAIR1M,13728__1024__0___0,486
FAIR1M,1372__1024__0___0,487
FAIR1M,13733__1024__0___0,488
FAIR1M,13740__1024__0___0,489
FAIR1M,13761__1024__0___0,490
FAIR1M,13774__1024__0___0,491
FAIR1M,13779__1024__0___0,492
FAIR1M,13788__1024__0___0,493
FAIR1M,13793__1024__0___0,494
FAIR1M,13799__1024__0___0,495
FAIR1M,13816__1024__0___0,496
FAIR1M,13821__1024__0___0,497
FAIR1M,13822__1024__0___0,498
FAIR1M,13827__1024__0___0,499
FAIR1M,13854__1024__0___0,500
FAIR1M,13862__1024__0___0,501
FAIR1M,13866__1024__0___0,502
FAIR1M,13879__1024__0___0,503
FAIR1M,13892__1024__0___0,504
FAIR1M,1391__1024__0___476,505
FAIR1M,1392__1024__0___0,506
FAIR1M,13932__1024__0___0,507
FAIR1M,13933__1024__0___0,508
FAIR1M,13977__1024__0___0,509
FAIR1M,13986__1024__0___0,510
FAIR1M,1401__1024__0___0,511
FAIR1M,14029__1024__0___0,512
FAIR1M,14034__1024__0___0,513
FAIR1M,14035__1024__0___0,514
FAIR1M,14048__1024__0___0,515
FAIR1M,14051__1024__0___0,516
FAIR1M,14055__1024__0___0,517
FAIR1M,14058__1024__0___0,518
FAIR1M,14062__1024__0___0,519
FAIR1M,14065__1024__0___0,520
FAIR1M,14075__1024__0___0,521
FAIR1M,14076__1024__0___0,522
FAIR1M,14090__1024__0___0,523
FAIR1M,14092__1024__0___0,524
FAIR1M,140__1024__0___0,525
FAIR1M,14115__1024__0___0,526
FAIR1M,14124__1024__0___0,527
FAIR1M,1412__1024__0___0,528
FAIR1M,1412__1024__0___476,529
FAIR1M,1412__1024__476___476,530
FAIR1M,14131__1024__0___0,531
FAIR1M,14135__1024__0___0,532
FAIR1M,14150__1024__0___0,533
FAIR1M,14151__1024__0___0,534
FAIR1M,1416__1024__0___0,535
FAIR1M,14174__1024__0___0,536
FAIR1M,14183__1024__0___0,537
FAIR1M,1418__1024__0___476,538
FAIR1M,1418__1024__476___0,539
FAIR1M,14204__1024__0___0,540
FAIR1M,14205__1024__0___0,541
FAIR1M,14218__1024__0___0,542
FAIR1M,14231__1024__0___0,543
FAIR1M,14247__1024__0___0,544
FAIR1M,14271__1024__0___0,545
FAIR1M,1428__1024__0___0,546
FAIR1M,14310__1024__0___0,547
FAIR1M,14312__1024__0___0,548
FAIR1M,14316__1024__0___0,549
FAIR1M,14324__1024__0___0,550
FAIR1M,14333__1024__0___0,551
FAIR1M,14335__1024__0___0,552
FAIR1M,14350__1024__0___0,553
FAIR1M,14393__1024__0___0,554
FAIR1M,14396__1024__0___0,555
FAIR1M,14411__1024__0___0,556
FAIR1M,14420__1024__0___0,557
FAIR1M,14435__1024__0___0,558
FAIR1M,14462__1024__0___0,559
FAIR1M,14471__1024__0___0,560
FAIR1M,14473__1024__0___0,561
FAIR1M,1447__1024__0___0,562
FAIR1M,14484__1024__0___0,563
FAIR1M,14485__1024__0___0,564
FAIR1M,14498__1024__0___0,565
FAIR1M,14507__1024__0___0,566
FAIR1M,14515__1024__0___0,567
FAIR1M,14521__1024__0___0,568
FAIR1M,14525__1024__0___0,569
FAIR1M,14527__1024__0___0,570
FAIR1M,14530__1024__0___824,571
FAIR1M,14535__1024__0___0,572
FAIR1M,14538__1024__0___0,573
FAIR1M,14543__1024__0___0,574
FAIR1M,14545__1024__0___0,575
FAIR1M,14546__1024__0___0,576
FAIR1M,14549__1024__824___0,577
FAIR1M,14549__1024__824___824,578
FAIR1M,14549__1024__976___0,579
FAIR1M,14549__1024__976___976,580
FAIR1M,14557__1024__0___0,581
FAIR1M,14567__1024__0___0,582
FAIR1M,14569__1024__0___0,583
FAIR1M,14583__1024__0___0,584
FAIR1M,14586__1024__0___0,585
FAIR1M,14603__1024__0___0,586
FAIR1M,14610__1024__0___0,587
FAIR1M,14637__1024__0___0,588
FAIR1M,14653__1024__0___0,589
FAIR1M,1465__1024__0___0,590
FAIR1M,14673__1024__0___0,591
FAIR1M,14674__1024__0___0,592
FAIR1M,14689__1024__0___0,593
FAIR1M,14691__1024__0___0,594
FAIR1M,14698__1024__0___0,595
FAIR1M,14699__1024__0___0,596
FAIR1M,14716__1024__0___0,597
FAIR1M,14718__1024__0___0,598
FAIR1M,14719__1024__0___0,599
FAIR1M,14727__1024__0___0,600
FAIR1M,14731__1024__0___0,601
FAIR1M,14733__1024__0___0,602
FAIR1M,14749__1024__0___0,603
FAIR1M,14753__1024__0___0,604
FAIR1M,14755__1024__0___0,605
FAIR1M,14761__1024__0___0,606
FAIR1M,14771__1024__0___0,607
FAIR1M,14774__1024__0___0,608
FAIR1M,14782__1024__0___0,609
FAIR1M,14789__1024__0___0,610
FAIR1M,14794__1024__0___0,611
FAIR1M,14797__1024__0___0,612
FAIR1M,14811__1024__0___0,613
FAIR1M,14812__1024__0___0,614
FAIR1M,14819__1024__0___0,615
FAIR1M,14841__1024__0___0,616
FAIR1M,1485__1024__0___0,617
FAIR1M,14862__1024__0___0,618
FAIR1M,14865__1024__0___0,619
FAIR1M,14871__1024__0___0,620
FAIR1M,14892__1024__0___0,621
FAIR1M,14896__1024__0___0,622
FAIR1M,148__1024__0___0,623
FAIR1M,14903__1024__0___0,624
FAIR1M,14918__1024__0___0,625
FAIR1M,14941__1024__0___0,626
FAIR1M,14946__1024__0___0,627
FAIR1M,14953__1024__0___0,628
FAIR1M,14954__1024__0___0,629
FAIR1M,14956__1024__0___0,630
FAIR1M,1496__1024__0___476,631
FAIR1M,1496__1024__476___0,632
FAIR1M,14996__1024__0___0,633
FAIR1M,15007__1024__0___0,634
FAIR1M,15042__1024__0___0,635
FAIR1M,15046__1024__0___0,636
FAIR1M,15063__1024__0___0,637
FAIR1M,15064__1024__0___0,638
FAIR1M,15068__1024__0___0,639
FAIR1M,15074__1024__0___0,640
FAIR1M,1508__1024__0___0,641
FAIR1M,15096__1024__0___0,642
FAIR1M,15100__1024__0___0,643
FAIR1M,15105__1024__0___0,644
FAIR1M,15107__1024__0___0,645
FAIR1M,15109__1024__0___0,646
FAIR1M,15120__1024__0___0,647
FAIR1M,15156__1024__0___0,648
FAIR1M,15188__1024__0___0,649
FAIR1M,15190__1024__0___0,650
FAIR1M,15199__1024__0___0,651
FAIR1M,15211__1024__0___0,652
FAIR1M,15222__1024__0___0,653
FAIR1M,15225__1024__0___0,654
FAIR1M,15244__1024__0___0,655
FAIR1M,15245__1024__0___0,656
FAIR1M,15255__1024__0___0,657
FAIR1M,15268__1024__824___0,658
FAIR1M,15268__1024__976___0,659
FAIR1M,15270__1024__0___0,660
FAIR1M,15274__1024__0___0,661
FAIR1M,15278__1024__0___0,662
FAIR1M,15283__1024__0___0,663
FAIR1M,1531__1024__476___0,664
FAIR1M,15336__1024__0___0,665
FAIR1M,15343__1024__0___0,666
FAIR1M,15344__1024__0___0,667
FAIR1M,1534__1024__0___0,668
FAIR1M,15350__1024__0___0,669
FAIR1M,15351__1024__0___0,670
FAIR1M,15366__1024__0___0,671
FAIR1M,15380__1024__0___0,672
FAIR1M,15385__1024__0___0,673
FAIR1M,1540__1024__0___0,674
FAIR1M,15412__1024__0___0,675
FAIR1M,15415__1024__0___0,676
FAIR1M,15456__1024__0___0,677
FAIR1M,15477__1024__0___0,678
FAIR1M,15487__1024__0___0,679
FAIR1M,15496__1024__0___0,680
FAIR1M,154__1024__0___0,681
FAIR1M,15529__1024__0___0,682
FAIR1M,15542__1024__0___0,683
FAIR1M,1554__1024__476___0,684
FAIR1M,1554__1024__476___476,685
FAIR1M,15565__1024__0___2472,686
FAIR1M,15565__1024__0___2976,687
FAIR1M,15565__1024__0___824,688
FAIR1M,15565__1024__1648___2976,689
FAIR1M,15565__1024__2472___2976,690
FAIR1M,15565__1024__2976___0,691
FAIR1M,15565__1024__2976___824,692
FAIR1M,15565__1024__824___824,693
FAIR1M,15571__1024__0___0,694
FAIR1M,15582__1024__0___0,695
FAIR1M,15588__1024__0___0,696
FAIR1M,1558__1024__0___0,697
FAIR1M,1558__1024__476___476,698
FAIR1M,15596__1024__0___0,699
FAIR1M,15607__1024__0___0,700
FAIR1M,1560__1024__0___0,701
FAIR1M,15626__1024__0___0,702
FAIR1M,1562__1024__0___0,703
FAIR1M,15631__1024__0___0,704
FAIR1M,15634__1024__0___0,705
FAIR1M,15641__1024__824___824,706
FAIR1M,15641__1024__824___976,707
FAIR1M,15641__1024__976___824,708
FAIR1M,15645__1024__0___0,709
FAIR1M,15648__1024__0___0,710
FAIR1M,15680__1024__0___0,711
FAIR1M,15684__1024__0___0,712
FAIR1M,15685__1024__0___0,713
FAIR1M,15694__1024__0___0,714
FAIR1M,15702__1024__0___0,715
FAIR1M,15711__1024__0___0,716
FAIR1M,15718__1024__0___0,717
FAIR1M,1573__1024__476___476,718
FAIR1M,15748__1024__0___0,719
FAIR1M,15750__1024__0___0,720
FAIR1M,1577__1024__0___0,721
FAIR1M,15815__1024__0___0,722
FAIR1M,15825__1024__0___0,723
FAIR1M,15828__1024__0___824,724
FAIR1M,15828__1024__0___976,725
FAIR1M,15828__1024__976___0,726
FAIR1M,15828__1024__976___976,727
FAIR1M,15833__1024__0___0,728
FAIR1M,15835__1024__0___0,729
FAIR1M,15841__1024__0___0,730
FAIR1M,15850__1024__0___0,731
FAIR1M,15854__1024__0___0,732
FAIR1M,15855__1024__0___0,733
FAIR1M,15860__1024__0___0,734
FAIR1M,15863__1024__0___0,735
FAIR1M,15870__1024__0___0,736
FAIR1M,15885__1024__0___0,737
FAIR1M,1588__1024__0___0,738
FAIR1M,15897__1024__0___0,739
FAIR1M,15908__1024__0___0,740
FAIR1M,1590__1024__0___0,741
FAIR1M,15914__1024__0___0,742
FAIR1M,15915__1024__0___0,743
FAIR1M,1591__1024__476___476,744
FAIR1M,15926__1024__0___0,745
FAIR1M,15958__1024__0___0,746
FAIR1M,15964__1024__0___0,747
FAIR1M,1596__1024__0___0,748
FAIR1M,15976__1024__0___0,749
FAIR1M,16007__1024__0___0,750
FAIR1M,16019__1024__0___0,751
FAIR1M,16022__1024__0___0,752
FAIR1M,16026__1024__0___0,753
FAIR1M,16032__1024__0___0,754
FAIR1M,16033__1024__0___0,755
FAIR1M,16034__1024__0___0,756
FAIR1M,16046__1024__0___0,757
FAIR1M,16070__1024__0___0,758
FAIR1M,16100__1024__0___0,759
FAIR1M,16114__1024__0___0,760
FAIR1M,1611__1024__0___0,761
FAIR1M,1612__1024__0___0,762
FAIR1M,1613__1024__0___0,763
FAIR1M,16146__1024__0___0,764
FAIR1M,16161__1024__0___0,765
FAIR1M,16168__1024__0___0,766
FAIR1M,16178__1024__0___0,767
FAIR1M,16195__1024__0___0,768
FAIR1M,16206__1024__0___0,769
FAIR1M,16213__1024__0___0,770
FAIR1M,16214__1024__0___0,771
FAIR1M,16228__1024__0___0,772
FAIR1M,16231__1024__0___0,773
FAIR1M,16235__1024__0___0,774
FAIR1M,16240__1024__0___0,775
FAIR1M,16244__1024__0___0,776
FAIR1M,16250__1024__0___0,777
FAIR1M,16273__1024__0___0,778
FAIR1M,16274__1024__0___0,779
FAIR1M,16277__1024__0___0,780
FAIR1M,1629__1024__0___0,781
FAIR1M,16301__1024__0___0,782
FAIR1M,16321__1024__0___0,783
FAIR1M,16332__1024__0___0,784
FAIR1M,16333__1024__0___0,785
FAIR1M,16336__1024__0___0,786
FAIR1M,16346__1024__0___0,787
FAIR1M,16348__1024__0___0,788
FAIR1M,16355__1024__0___0,789
FAIR1M,16398__1024__0___0,790
FAIR1M,16400__1024__0___0,791
FAIR1M,16401__1024__0___0,792
FAIR1M,16406__1024__0___0,793
FAIR1M,1640__1024__0___476,794
FAIR1M,16410__1024__0___0,795
FAIR1M,16419__1024__0___0,796
FAIR1M,16428__1024__0___0,797
FAIR1M,16480__1024__0___0,798
FAIR1M,16481__1024__0___0,799
FAIR1M,16484__1024__0___0,800
FAIR1M,1650__1024__0___0,801
FAIR1M,1656__1024__0___0,802
FAIR1M,1663__1024__476___476,803
FAIR1M,1674__1024__0___0,804
FAIR1M,1688__1024__476___0,805
FAIR1M,1695__1024__0___0,806
FAIR1M,1698__1024__0___0,807
FAIR1M,1703__1024__0___0,808
FAIR1M,1704__1024__0___0,809
FAIR1M,1705__1024__0___0,810
FAIR1M,1705__1024__0___476,811
FAIR1M,1705__1024__476___476,812
FAIR1M,1712__1024__0___0,813
FAIR1M,1712__1024__0___476,814
FAIR1M,1717__1024__0___0,815
FAIR1M,1719__1024__0___0,816
FAIR1M,1719__1024__476___0,817
FAIR1M,1726__1024__0___0,818
FAIR1M,1737__1024__0___0,819
FAIR1M,1750__1024__0___0,820
FAIR1M,1763__1024__0___0,821
FAIR1M,1764__1024__0___0,822
FAIR1M,1794__1024__0___0,823
FAIR1M,1797__1024__0___0,824
FAIR1M,1805__1024__976___824,825
FAIR1M,1805__1024__976___976,826
FAIR1M,1812__1024__0___0,827
FAIR1M,1813__1024__0___0,828
FAIR1M,1819__1024__0___0,829
FAIR1M,1831__1024__0___0,830
FAIR1M,1840__1024__824___824,831
FAIR1M,1840__1024__976___824,832
FAIR1M,1840__1024__976___976,833
FAIR1M,1876__1024__0___0,834
FAIR1M,1881__1024__0___0,835
FAIR1M,1883__1024__0___0,836
FAIR1M,1884__1024__0___0,837
FAIR1M,1885__1024__0___0,838
FAIR1M,1906__1024__0___0,839
FAIR1M,1913__1024__0___0,840
FAIR1M,191__1024__0___476,841
FAIR1M,1934__1024__0___0,842
FAIR1M,1937__1024__0___0,843
FAIR1M,1940__1024__0___0,844
FAIR1M,1951__1024__0___0,845
FAIR1M,1956__1024__0___0,846
FAIR1M,1962__1024__0___0,847
FAIR1M,1992__1024__0___0,848
FAIR1M,1993__1024__0___0,849
FAIR1M,1995__1024__0___0,850
FAIR1M,2008__1024__0___0,851
FAIR1M,2023__1024__0___0,852
FAIR1M,2025__1024__0___0,853
FAIR1M,2027__1024__0___0,854
FAIR1M,2032__1024__0___0,855
FAIR1M,2034__1024__0___0,856
FAIR1M,2055__1024__0___0,857
FAIR1M,2059__1024__0___0,858
FAIR1M,2071__1024__0___0,859
FAIR1M,2087__1024__0___0,860
FAIR1M,2104__1024__0___0,861
FAIR1M,211__1024__0___0,862
FAIR1M,2126__1024__0___0,863
FAIR1M,2133__1024__0___0,864
FAIR1M,2150__1024__0___0,865
FAIR1M,2153__1024__0___0,866
FAIR1M,2160__1024__0___0,867
FAIR1M,2161__1024__0___0,868
FAIR1M,2169__1024__0___0,869
FAIR1M,2176__1024__0___0,870
FAIR1M,2181__1024__0___0,871
FAIR1M,2183__1024__0___0,872
FAIR1M,2191__1024__0___0,873
FAIR1M,2194__1024__0___0,874
FAIR1M,2195__1024__0___0,875
FAIR1M,2212__1024__0___0,876
FAIR1M,2214__1024__0___0,877
FAIR1M,2220__1024__0___0,878
FAIR1M,222__1024__0___0,879
FAIR1M,222__1024__0___824,880
FAIR1M,222__1024__1648___1648,881
FAIR1M,222__1024__1648___1976,882
FAIR1M,222__1024__1648___824,883
FAIR1M,222__1024__1976___1648,884
FAIR1M,222__1024__1976___824,885
FAIR1M,222__1024__824___824,886
FAIR1M,2248__1024__0___0,887
FAIR1M,2254__1024__0___0,888
FAIR1M,2258__1024__0___0,889
FAIR1M,2277__1024__0___0,890
FAIR1M,2287__1024__0___0,891
FAIR1M,2288__1024__0___0,892
FAIR1M,2304__1024__0___0,893
FAIR1M,2316__1024__0___0,894
FAIR1M,2344__1024__0___0,895
FAIR1M,2362__1024__0___0,896
FAIR1M,2397__1024__0___0,897
FAIR1M,2403__1024__0___0,898
FAIR1M,2415__1024__0___0,899
FAIR1M,2431__1024__0___0,900
FAIR1M,2436__1024__0___0,901
FAIR1M,243__1024__476___0,902
FAIR1M,2443__1024__0___0,903
FAIR1M,2448__1024__0___0,904
FAIR1M,2458__1024__0___0,905
FAIR1M,2502__1024__0___0,906
FAIR1M,2511__1024__0___0,907
FAIR1M,2512__1024__0___0,908
FAIR1M,2516__1024__0___0,909
FAIR1M,2520__1024__0___0,910
FAIR1M,2524__1024__0___0,911
FAIR1M,2525__1024__0___0,912
FAIR1M,2530__1024__0___0,913
FAIR1M,2534__1024__0___0,914
FAIR1M,2544__1024__0___0,915
FAIR1M,2563__1024__0___0,916
FAIR1M,2582__1024__0___0,917
FAIR1M,2587__1024__0___0,918
