dataset,cluster_index,cluster
FAIR1M,281,11771__1024__0___824
FAIR1M,282,11771__1024__824___824
FAIR1M,283,11772__1024__0___0
FAIR1M,284,1177__1024__0___0
FAIR1M,285,11790__1024__0___824
FAIR1M,286,11790__1024__0___976
FAIR1M,287,11790__1024__824___824
FAIR1M,288,11790__1024__824___976
FAIR1M,289,11790__1024__976___0
FAIR1M,290,11805__1024__0___0
FAIR1M,291,11810__1024__0___0
FAIR1M,292,11832__1024__0___0
FAIR1M,293,11838__1024__0___0
FAIR1M,294,11869__1024__0___0
FAIR1M,295,11874__1024__0___0
FAIR1M,296,11897__1024__0___0
FAIR1M,297,11908__1024__0___0
FAIR1M,298,11928__1024__0___0
FAIR1M,299,11931__1024__0___0
FAIR1M,300,11936__1024__0___0
FAIR1M,301,11937__1024__0___0
FAIR1M,302,11955__1024__0___0
FAIR1M,303,11960__1024__0___0
FAIR1M,304,11965__1024__0___0
FAIR1M,305,11993__1024__0___0
FAIR1M,306,11997__1024__0___0
FAIR1M,307,12017__1024__0___0
FAIR1M,308,12029__1024__0___0
FAIR1M,309,1206__1024__0___0
FAIR1M,310,1206__1024__476___0
FAIR1M,311,1206__1024__476___476
FAIR1M,312,12074__1024__0___0
FAIR1M,313,12079__1024__0___0
FAIR1M,314,1207__1024__0___476
FAIR1M,315,12088__1024__0___0
FAIR1M,316,12108__1024__0___0
FAIR1M,317,12119__1024__0___0
FAIR1M,318,12127__1024__0___0
FAIR1M,319,12132__1024__0___0
FAIR1M,320,12136__1024__0___0
FAIR1M,321,12148__1024__0___0
FAIR1M,322,12150__1024__0___0
FAIR1M,323,12150__1024__0___1648
FAIR1M,324,12150__1024__0___2472
FAIR1M,325,12150__1024__0___4944
FAIR1M,326,12150__1024__0___4976
FAIR1M,327,12150__1024__1648___0
FAIR1M,328,12150__1024__1648___4120
FAIR1M,329,12150__1024__1648___4976
FAIR1M,330,12150__1024__2472___0
FAIR1M,331,12150__1024__2472___3296
FAIR1M,332,12150__1024__2472___4976
FAIR1M,333,12150__1024__3296___0
FAIR1M,334,12150__1024__3296___1648
FAIR1M,335,12150__1024__3296___2472
FAIR1M,336,12150__1024__3296___3296
FAIR1M,337,12150__1024__3296___4120
FAIR1M,338,12150__1024__3296___4944
FAIR1M,339,12150__1024__3296___4976
FAIR1M,340,12150__1024__3296___824
FAIR1M,341,12150__1024__4120___1648
FAIR1M,342,12150__1024__4120___2472
FAIR1M,343,12150__1024__4120___4944
FAIR1M,344,12150__1024__4120___4976
FAIR1M,345,12150__1024__4944___1648
FAIR1M,346,12150__1024__4944___2472
FAIR1M,347,12150__1024__4944___3296
FAIR1M,348,12150__1024__4944___4944
FAIR1M,349,12150__1024__4944___4976
FAIR1M,350,12150__1024__4944___824
FAIR1M,351,12150__1024__4976___2472
FAIR1M,352,12150__1024__4976___3296
FAIR1M,353,12150__1024__4976___4120
FAIR1M,354,12150__1024__824___1648
FAIR1M,355,12150__1024__824___3296
FAIR1M,356,12150__1024__824___4120
FAIR1M,357,12150__1024__824___824
FAIR1M,358,12154__1024__0___0
FAIR1M,359,12197__1024__0___0
FAIR1M,360,12198__1024__0___0
FAIR1M,361,1219__1024__476___476
FAIR1M,362,121__1024__0___0
FAIR1M,363,12206__1024__0___0
FAIR1M,364,12222__1024__0___0
FAIR1M,365,12226__1024__0___0
FAIR1M,366,12271__1024__0___0
FAIR1M,367,12276__1024__0___0
FAIR1M,368,12284__1024__0___0
FAIR1M,369,12300__1024__0___0
FAIR1M,370,12320__1024__0___0
FAIR1M,371,12321__1024__0___0
FAIR1M,372,12339__1024__0___0
FAIR1M,373,12352__1024__0___0
FAIR1M,374,12359__1024__0___0
FAIR1M,375,12367__1024__0___0
FAIR1M,376,12369__1024__0___0
FAIR1M,377,12370__1024__0___0
FAIR1M,378,12372__1024__0___0
FAIR1M,379,12375__1024__0___0
FAIR1M,380,12381__1024__0___0
FAIR1M,381,12385__1024__0___0
FAIR1M,382,12386__1024__0___0
FAIR1M,383,12394__1024__0___0
FAIR1M,384,1240__1024__0___0
FAIR1M,385,12419__1024__0___0
FAIR1M,386,12421__1024__0___0
FAIR1M,387,12432__1024__0___0
FAIR1M,388,12442__1024__0___0
FAIR1M,389,1244__1024__0___0
FAIR1M,390,1247__1024__0___0
FAIR1M,391,1247__1024__0___476
FAIR1M,392,12480__1024__0___0
FAIR1M,393,12481__1024__0___2472
FAIR1M,394,12481__1024__0___3296
FAIR1M,395,12481__1024__0___4944
FAIR1M,396,12481__1024__0___824
FAIR1M,397,12481__1024__1648___0
FAIR1M,398,12481__1024__1648___3296
FAIR1M,399,12481__1024__1648___4120
FAIR1M,400,12481__1024__1648___824
FAIR1M,401,12481__1024__2472___2472
FAIR1M,402,12481__1024__2472___3296
FAIR1M,403,12481__1024__2472___4976
FAIR1M,404,12481__1024__2472___824
FAIR1M,405,12481__1024__3296___1648
FAIR1M,406,12481__1024__3296___4120
FAIR1M,407,12481__1024__3296___4976
FAIR1M,408,12481__1024__4120___1648
FAIR1M,409,12481__1024__4120___2472
FAIR1M,410,12481__1024__4120___4120
FAIR1M,411,12481__1024__4120___824
FAIR1M,412,12481__1024__4944___1648
FAIR1M,413,12481__1024__4944___3296
FAIR1M,414,12481__1024__4944___4120
FAIR1M,415,12481__1024__4944___4944
FAIR1M,416,12481__1024__4944___824
FAIR1M,417,12481__1024__4976___0
FAIR1M,418,12481__1024__4976___3296
FAIR1M,419,12481__1024__4976___4944
FAIR1M,420,12481__1024__4976___824
FAIR1M,421,12481__1024__824___1648
FAIR1M,422,12481__1024__824___2472
FAIR1M,423,12481__1024__824___3296
FAIR1M,424,12489__1024__0___0
FAIR1M,425,12498__1024__0___0
FAIR1M,426,12506__1024__0___0
FAIR1M,427,12508__1024__0___0
FAIR1M,428,12513__1024__0___0
FAIR1M,429,12541__1024__0___0
FAIR1M,430,12548__1024__0___0
FAIR1M,431,12558__1024__0___0
FAIR1M,432,12576__1024__0___0
FAIR1M,433,12583__1024__0___0
FAIR1M,434,12588__1024__0___0
FAIR1M,435,12591__1024__0___0
FAIR1M,436,12596__1024__0___0
FAIR1M,437,12598__1024__0___0
FAIR1M,438,12601__1024__0___0
FAIR1M,439,12621__1024__0___0
FAIR1M,440,12626__1024__0___0
FAIR1M,441,12629__1024__0___0
FAIR1M,442,12636__1024__0___0
FAIR1M,443,12641__1024__0___0
FAIR1M,444,12654__1024__0___0
FAIR1M,445,12659__1024__0___0
FAIR1M,446,12666__1024__0___0
FAIR1M,447,12667__1024__0___0
FAIR1M,448,12678__1024__0___0
FAIR1M,449,12689__1024__0___0
FAIR1M,450,12726__1024__0___0
FAIR1M,451,12733__1024__0___0
FAIR1M,452,12739__1024__0___0
FAIR1M,453,12758__1024__0___0
FAIR1M,454,12760__1024__0___0
FAIR1M,455,12762__1024__0___0
FAIR1M,456,12768__1024__0___0
FAIR1M,457,12780__1024__0___0
FAIR1M,458,12782__1024__0___0
FAIR1M,459,12783__1024__0___0
FAIR1M,460,12802__1024__0___0
FAIR1M,461,12808__1024__0___824
FAIR1M,462,12808__1024__824___0
FAIR1M,463,12808__1024__824___824
FAIR1M,464,12808__1024__976___0
FAIR1M,465,12818__1024__0___0
FAIR1M,466,12825__1024__0___0
FAIR1M,467,12828__1024__0___0
FAIR1M,468,12829__1024__0___0
FAIR1M,469,1282__1024__0___0
FAIR1M,470,1283__1024__0___476
FAIR1M,471,1283__1024__476___0
FAIR1M,472,12840__1024__0___0
FAIR1M,473,12841__1024__0___0
FAIR1M,474,12849__1024__0___0
FAIR1M,475,12849__1024__0___824
FAIR1M,476,12849__1024__0___976
FAIR1M,477,12849__1024__976___824
FAIR1M,478,12868__1024__0___0
FAIR1M,479,12875__1024__0___0
FAIR1M,480,12878__1024__0___0
FAIR1M,481,12882__1024__0___0
FAIR1M,482,1288__1024__0___0
FAIR1M,483,1288__1024__0___476
FAIR1M,484,1288__1024__476___476
FAIR1M,485,12897__1024__0___0
FAIR1M,486,12897__1024__824___0
FAIR1M,487,12897__1024__824___824
FAIR1M,488,12897__1024__824___976
FAIR1M,489,12897__1024__976___976
FAIR1M,490,12909__1024__0___0
FAIR1M,491,12910__1024__0___0
FAIR1M,492,12925__1024__0___0
FAIR1M,493,12926__1024__0___0
FAIR1M,494,12928__1024__0___0
FAIR1M,495,12930__1024__0___0
FAIR1M,496,12946__1024__0___0
FAIR1M,497,12951__1024__0___0
FAIR1M,498,12971__1024__0___0
FAIR1M,499,12978__1024__0___0
FAIR1M,500,12980__1024__0___0
FAIR1M,501,12984__1024__0___0
FAIR1M,502,12989__1024__0___0
FAIR1M,503,12998__1024__0___0
FAIR1M,504,13011__1024__0___0
FAIR1M,505,13026__1024__0___0
FAIR1M,506,13038__1024__0___0
FAIR1M,507,13092__1024__0___0
FAIR1M,508,13093__1024__0___0
FAIR1M,509,130__1024__0___0
FAIR1M,510,13107__1024__0___0
FAIR1M,511,1310__1024__0___0
FAIR1M,512,1311__1024__0___0
FAIR1M,513,13124__1024__0___0
FAIR1M,514,13128__1024__0___0
FAIR1M,515,1313__1024__0___476
FAIR1M,516,1313__1024__476___0
FAIR1M,517,13143__1024__0___0
FAIR1M,518,13147__1024__0___0
FAIR1M,519,13155__1024__0___0
FAIR1M,520,13156__1024__0___0
FAIR1M,521,13159__1024__0___0
FAIR1M,522,13167__1024__0___0
FAIR1M,523,13173__1024__0___0
FAIR1M,524,13175__1024__0___0
FAIR1M,525,13179__1024__0___0
FAIR1M,526,13201__1024__0___0
FAIR1M,527,1321__1024__0___0
FAIR1M,528,1321__1024__476___0
FAIR1M,529,13235__1024__0___0
FAIR1M,530,13238__1024__0___0
FAIR1M,531,13239__1024__0___0
FAIR1M,532,13244__1024__0___0
FAIR1M,533,1325__1024__0___0
FAIR1M,534,13268__1024__0___0
FAIR1M,535,13287__1024__0___0
FAIR1M,536,13300__1024__0___0
FAIR1M,537,13302__1024__0___0
FAIR1M,538,13303__1024__0___0
FAIR1M,539,1330__1024__0___0
FAIR1M,540,13319__1024__0___0
FAIR1M,541,13321__1024__0___0
FAIR1M,542,13335__1024__0___0
FAIR1M,543,13342__1024__0___0
FAIR1M,544,13345__1024__0___0
FAIR1M,545,13351__1024__0___0
FAIR1M,546,13358__1024__0___0
FAIR1M,547,13365__1024__0___0
FAIR1M,548,13374__1024__0___0
FAIR1M,549,13376__1024__0___0
FAIR1M,550,13405__1024__0___0
FAIR1M,551,13426__1024__0___0
FAIR1M,552,13427__1024__0___0
FAIR1M,553,13439__1024__0___976
FAIR1M,554,13439__1024__824___824
FAIR1M,555,13439__1024__824___976
FAIR1M,556,13441__1024__0___0
FAIR1M,557,13445__1024__0___0
FAIR1M,558,13490__1024__0___0
FAIR1M,559,13491__1024__0___0
FAIR1M,560,13499__1024__0___0
FAIR1M,561,13503__1024__0___0
FAIR1M,562,13505__1024__0___0
FAIR1M,563,13527__1024__0___0
FAIR1M,564,13546__1024__0___0
FAIR1M,565,13547__1024__0___0
FAIR1M,566,13564__1024__0___0
FAIR1M,567,13574__1024__0___0
FAIR1M,568,1357__1024__0___0
FAIR1M,569,13581__1024__0___0
FAIR1M,570,13593__1024__0___0
FAIR1M,571,13601__1024__0___0
FAIR1M,572,13602__1024__0___0
FAIR1M,573,1360__1024__0___476
FAIR1M,574,13624__1024__0___0
FAIR1M,575,13627__1024__0___0
FAIR1M,576,13636__1024__0___0
FAIR1M,577,1364__1024__0___0
FAIR1M,578,13658__1024__0___0
FAIR1M,579,1366__1024__0___0
FAIR1M,580,13701__1024__0___0
FAIR1M,581,13704__1024__0___0
FAIR1M,582,13711__1024__0___0
FAIR1M,583,13713__1024__0___0
FAIR1M,584,13715__1024__0___0
FAIR1M,585,13728__1024__0___0
FAIR1M,586,1372__1024__0___0
FAIR1M,587,1372__1024__476___476
FAIR1M,588,13733__1024__0___0
FAIR1M,589,13740__1024__0___0
FAIR1M,590,13761__1024__0___0
FAIR1M,591,13774__1024__0___0
FAIR1M,592,13779__1024__0___0
FAIR1M,593,13788__1024__0___0
FAIR1M,594,13793__1024__0___0
FAIR1M,595,13799__1024__0___0
FAIR1M,596,13816__1024__0___0
FAIR1M,597,13821__1024__0___0
FAIR1M,598,13822__1024__0___0
FAIR1M,599,13827__1024__0___0
FAIR1M,600,13854__1024__0___0
FAIR1M,601,13862__1024__0___0
FAIR1M,602,13866__1024__0___0
FAIR1M,603,13871__1024__824___0
FAIR1M,604,13871__1024__824___976
FAIR1M,605,13871__1024__976___0
FAIR1M,606,13871__1024__976___824
FAIR1M,607,13879__1024__0___0
FAIR1M,608,13892__1024__0___0
FAIR1M,609,1391__1024__0___476
FAIR1M,610,1392__1024__0___0
FAIR1M,611,13932__1024__0___0
FAIR1M,612,13933__1024__0___0
FAIR1M,613,13977__1024__0___0
FAIR1M,614,13986__1024__0___0
FAIR1M,615,1401__1024__0___0
FAIR1M,616,14029__1024__0___0
FAIR1M,617,14034__1024__0___0
FAIR1M,618,14035__1024__0___0
FAIR1M,619,14048__1024__0___0
FAIR1M,620,14051__1024__0___0
FAIR1M,621,14055__1024__0___0
FAIR1M,622,14058__1024__0___0
FAIR1M,623,14062__1024__0___0
FAIR1M,624,14065__1024__0___0
FAIR1M,625,14075__1024__0___0
FAIR1M,626,14076__1024__0___0
FAIR1M,627,14090__1024__0___0
FAIR1M,628,14092__1024__0___0
FAIR1M,629,140__1024__0___0
FAIR1M,630,14115__1024__0___0
FAIR1M,631,14124__1024__0___0
FAIR1M,632,1412__1024__0___0
FAIR1M,633,1412__1024__0___476
FAIR1M,634,1412__1024__476___476
FAIR1M,635,14131__1024__0___0
FAIR1M,636,14135__1024__0___0
FAIR1M,637,14150__1024__0___0
FAIR1M,638,14151__1024__0___0
FAIR1M,639,1416__1024__0___0
FAIR1M,640,14174__1024__0___0
FAIR1M,641,14183__1024__0___0
FAIR1M,642,1418__1024__0___476
FAIR1M,643,1418__1024__476___0
FAIR1M,644,14204__1024__0___0
FAIR1M,645,14205__1024__0___0
FAIR1M,646,14218__1024__0___0
FAIR1M,647,14231__1024__0___0
FAIR1M,648,14247__1024__0___0
FAIR1M,649,14271__1024__0___0
FAIR1M,650,1428__1024__0___0
FAIR1M,651,14310__1024__0___0
FAIR1M,652,14312__1024__0___0
FAIR1M,653,14316__1024__0___0
FAIR1M,654,14324__1024__0___0
FAIR1M,655,14333__1024__0___0
FAIR1M,656,14335__1024__0___0
FAIR1M,657,14350__1024__0___0
FAIR1M,658,14393__1024__0___0
FAIR1M,659,14396__1024__0___0
FAIR1M,660,14411__1024__0___0
FAIR1M,661,14420__1024__0___0
FAIR1M,662,14435__1024__0___0
FAIR1M,663,14462__1024__0___0
FAIR1M,664,14471__1024__0___0
FAIR1M,665,14473__1024__0___0
FAIR1M,666,1447__1024__0___0
FAIR1M,667,14484__1024__0___0
FAIR1M,668,14485__1024__0___0
FAIR1M,669,14498__1024__0___0
FAIR1M,670,14507__1024__0___0
FAIR1M,671,14515__1024__0___0
FAIR1M,672,14521__1024__0___0
FAIR1M,673,14525__1024__0___0
FAIR1M,674,14527__1024__0___0
FAIR1M,675,14530__1024__0___0
FAIR1M,676,14530__1024__0___824
FAIR1M,677,14530__1024__824___824
FAIR1M,678,14530__1024__824___976
FAIR1M,679,14530__1024__976___824
FAIR1M,680,14535__1024__0___0
FAIR1M,681,14538__1024__0___0
FAIR1M,682,14543__1024__0___0
FAIR1M,683,14545__1024__0___0
FAIR1M,684,14546__1024__0___0
FAIR1M,685,14549__1024__824___0
FAIR1M,686,14549__1024__824___824
FAIR1M,687,14549__1024__976___0
FAIR1M,688,14549__1024__976___976
FAIR1M,689,14557__1024__0___0
FAIR1M,690,14567__1024__0___0
FAIR1M,691,14569__1024__0___0
FAIR1M,692,14583__1024__0___0
FAIR1M,693,14586__1024__0___0
FAIR1M,694,14603__1024__0___0
FAIR1M,695,14610__1024__0___0
FAIR1M,696,14637__1024__0___0
FAIR1M,697,14653__1024__0___0
FAIR1M,698,1465__1024__0___0
FAIR1M,699,14668__1024__0___0
FAIR1M,700,14673__1024__0___0
FAIR1M,701,14674__1024__0___0
FAIR1M,702,14689__1024__0___0
FAIR1M,703,14691__1024__0___0
FAIR1M,704,14698__1024__0___0
FAIR1M,705,14699__1024__0___0
FAIR1M,706,14716__1024__0___0
FAIR1M,707,14718__1024__0___0
FAIR1M,708,14719__1024__0___0
FAIR1M,709,14727__1024__0___0
FAIR1M,710,14731__1024__0___0
FAIR1M,711,14733__1024__0___0
FAIR1M,712,14749__1024__0___0
FAIR1M,713,14753__1024__0___0
FAIR1M,714,14755__1024__0___0
FAIR1M,715,14761__1024__0___0
FAIR1M,716,14771__1024__0___0
FAIR1M,717,14774__1024__0___0
FAIR1M,718,14782__1024__0___0
FAIR1M,719,14789__1024__0___0
FAIR1M,720,14794__1024__0___0
FAIR1M,721,14797__1024__0___0
FAIR1M,722,14811__1024__0___0
FAIR1M,723,14812__1024__0___0
FAIR1M,724,14819__1024__0___0
FAIR1M,725,14841__1024__0___0
FAIR1M,726,1485__1024__0___0
FAIR1M,727,14862__1024__0___0
FAIR1M,728,14865__1024__0___0
FAIR1M,729,14871__1024__0___0
FAIR1M,730,14892__1024__0___0
FAIR1M,731,14896__1024__0___0
FAIR1M,732,148__1024__0___0
FAIR1M,733,14903__1024__0___0
FAIR1M,734,14918__1024__0___0
FAIR1M,735,14941__1024__0___0
FAIR1M,736,14946__1024__0___0
FAIR1M,737,14953__1024__0___0
FAIR1M,738,14954__1024__0___0
FAIR1M,739,14956__1024__0___0
FAIR1M,740,1496__1024__0___476
FAIR1M,741,1496__1024__476___0
FAIR1M,742,14996__1024__0___0
FAIR1M,743,15007__1024__0___0
FAIR1M,744,15042__1024__0___0
FAIR1M,745,15046__1024__0___0
FAIR1M,746,15063__1024__0___0
FAIR1M,747,15064__1024__0___0
FAIR1M,748,15068__1024__0___0
FAIR1M,749,15074__1024__0___0
FAIR1M,750,1508__1024__0___0
FAIR1M,751,15096__1024__0___0
FAIR1M,752,15100__1024__0___0
FAIR1M,753,15105__1024__0___0
FAIR1M,754,15107__1024__0___0
FAIR1M,755,15109__1024__0___0
FAIR1M,756,15120__1024__0___0
FAIR1M,757,15156__1024__0___0
FAIR1M,758,15188__1024__0___0
FAIR1M,759,15190__1024__0___0
FAIR1M,760,15199__1024__0___0
FAIR1M,761,15211__1024__0___0
FAIR1M,762,15222__1024__0___0
FAIR1M,763,15225__1024__0___0
FAIR1M,764,15244__1024__0___0
FAIR1M,765,15245__1024__0___0
FAIR1M,766,15255__1024__0___0
FAIR1M,767,15268__1024__0___824
FAIR1M,768,15268__1024__824___0
FAIR1M,769,15268__1024__824___824
FAIR1M,770,15268__1024__824___976
FAIR1M,771,15268__1024__976___0
FAIR1M,772,15268__1024__976___824
FAIR1M,773,15270__1024__0___0
FAIR1M,774,15274__1024__0___0
FAIR1M,775,15278__1024__0___0
FAIR1M,776,15283__1024__0___0
FAIR1M,777,1531__1024__0___0
FAIR1M,778,1531__1024__476___0
FAIR1M,779,15336__1024__0___0
FAIR1M,780,15343__1024__0___0
FAIR1M,781,15344__1024__0___0
FAIR1M,782,1534__1024__0___0
FAIR1M,783,15350__1024__0___0
FAIR1M,784,15351__1024__0___0
FAIR1M,785,15366__1024__0___0
FAIR1M,786,15380__1024__0___0
FAIR1M,787,15385__1024__0___0
FAIR1M,788,1540__1024__0___0
FAIR1M,789,15412__1024__0___0
FAIR1M,790,15415__1024__0___0
FAIR1M,791,15456__1024__0___0
FAIR1M,792,15477__1024__0___0
FAIR1M,793,1547__1024__0___0
FAIR1M,794,15487__1024__0___0
FAIR1M,795,15496__1024__0___0
FAIR1M,796,154__1024__0___0
FAIR1M,797,15529__1024__0___0
FAIR1M,798,15542__1024__0___0
FAIR1M,799,15543__1024__0___976
FAIR1M,800,15543__1024__824___976
FAIR1M,801,1554__1024__0___476
FAIR1M,802,1554__1024__476___0
FAIR1M,803,1554__1024__476___476
FAIR1M,804,15565__1024__0___1648
FAIR1M,805,15565__1024__0___2472
FAIR1M,806,15565__1024__0___2976
FAIR1M,807,15565__1024__0___824
FAIR1M,808,15565__1024__1648___2976
FAIR1M,809,15565__1024__2472___2976
FAIR1M,810,15565__1024__2976___0
FAIR1M,811,15565__1024__2976___824
FAIR1M,812,15565__1024__824___0
FAIR1M,813,15565__1024__824___1648
FAIR1M,814,15565__1024__824___2472
FAIR1M,815,15565__1024__824___824
FAIR1M,816,15571__1024__0___0
FAIR1M,817,15582__1024__0___0
FAIR1M,818,15588__1024__0___0
FAIR1M,819,1558__1024__0___0
FAIR1M,820,1558__1024__476___476
FAIR1M,821,15596__1024__0___0
FAIR1M,822,15607__1024__0___0
FAIR1M,823,1560__1024__0___0
FAIR1M,824,15626__1024__0___0
FAIR1M,825,1562__1024__0___0
FAIR1M,826,15631__1024__0___0
FAIR1M,827,15634__1024__0___0
FAIR1M,828,15641__1024__0___824
FAIR1M,829,15641__1024__0___976
FAIR1M,830,15641__1024__824___824
FAIR1M,831,15641__1024__824___976
FAIR1M,832,15641__1024__976___824
FAIR1M,833,15645__1024__0___0
FAIR1M,834,15648__1024__0___0
FAIR1M,835,15680__1024__0___0
FAIR1M,836,15684__1024__0___0
FAIR1M,837,15685__1024__0___0
FAIR1M,838,15694__1024__0___0
FAIR1M,839,15702__1024__0___0
FAIR1M,840,15711__1024__0___0
FAIR1M,841,15718__1024__0___0
FAIR1M,842,1573__1024__476___476
FAIR1M,843,15748__1024__0___0
FAIR1M,844,15750__1024__0___0
FAIR1M,845,1577__1024__0___0
FAIR1M,846,15815__1024__0___0
FAIR1M,847,15825__1024__0___0
FAIR1M,848,15828__1024__0___824
FAIR1M,849,15828__1024__0___976
FAIR1M,850,15828__1024__976___0
FAIR1M,851,15828__1024__976___976
FAIR1M,852,15833__1024__0___0
FAIR1M,853,15835__1024__0___0
FAIR1M,854,15841__1024__0___0
FAIR1M,855,1584__1024__0___1648
FAIR1M,856,1584__1024__0___1976
FAIR1M,857,1584__1024__1648___1648
FAIR1M,858,1584__1024__1648___1976
FAIR1M,859,1584__1024__1976___1648
FAIR1M,860,1584__1024__824___1648
FAIR1M,861,1584__1024__824___1976
FAIR1M,862,15850__1024__0___0
FAIR1M,863,15854__1024__0___0
FAIR1M,864,15855__1024__0___0
FAIR1M,865,15860__1024__0___0
FAIR1M,866,15863__1024__0___0
FAIR1M,867,15870__1024__0___0
FAIR1M,868,15885__1024__0___0
FAIR1M,869,1588__1024__0___0
FAIR1M,870,15897__1024__0___0
FAIR1M,871,15908__1024__0___0
FAIR1M,872,1590__1024__0___0
FAIR1M,873,15914__1024__0___0
FAIR1M,874,15915__1024__0___0
FAIR1M,875,1591__1024__476___476
FAIR1M,876,15926__1024__0___0
FAIR1M,877,1594__1024__0___476
FAIR1M,878,15958__1024__0___0
FAIR1M,879,15964__1024__0___0
FAIR1M,880,1596__1024__0___0
FAIR1M,881,15976__1024__0___0
FAIR1M,882,16007__1024__0___0
FAIR1M,883,16019__1024__0___0
FAIR1M,884,16022__1024__0___0
FAIR1M,885,16026__1024__0___0
FAIR1M,886,16032__1024__0___0
FAIR1M,887,16033__1024__0___0
FAIR1M,888,16034__1024__0___0
FAIR1M,889,16046__1024__0___0
FAIR1M,890,16070__1024__0___0
FAIR1M,891,16100__1024__0___0
FAIR1M,892,16114__1024__0___0
FAIR1M,893,1611__1024__0___0
FAIR1M,894,1612__1024__0___0
FAIR1M,895,1613__1024__0___0
FAIR1M,896,16146__1024__0___0
FAIR1M,897,16161__1024__0___0
FAIR1M,898,16168__1024__0___0
FAIR1M,899,16178__1024__0___0
FAIR1M,900,16195__1024__0___0
FAIR1M,901,16206__1024__0___0
FAIR1M,902,16213__1024__0___0
FAIR1M,903,16214__1024__0___0
FAIR1M,904,16228__1024__0___0
FAIR1M,905,16231__1024__0___0
FAIR1M,906,16235__1024__0___0
FAIR1M,907,16240__1024__0___0
FAIR1M,908,16244__1024__0___0
FAIR1M,909,16250__1024__0___0
FAIR1M,910,16273__1024__0___0
FAIR1M,911,16274__1024__0___0
FAIR1M,912,16277__1024__0___0
FAIR1M,913,1629__1024__0___0
FAIR1M,914,16301__1024__0___0
FAIR1M,915,16321__1024__0___0
FAIR1M,916,16327__1024__0___0
FAIR1M,917,16332__1024__0___0
FAIR1M,918,16333__1024__0___0
FAIR1M,919,16336__1024__0___0
FAIR1M,920,16346__1024__0___0
FAIR1M,921,16348__1024__0___0
FAIR1M,922,16355__1024__0___0
FAIR1M,923,16398__1024__0___0
FAIR1M,924,16400__1024__0___0
FAIR1M,925,16401__1024__0___0
FAIR1M,926,16406__1024__0___0
FAIR1M,927,1640__1024__0___476
FAIR1M,928,1640__1024__476___0
FAIR1M,929,16410__1024__0___0
FAIR1M,930,16419__1024__0___0
FAIR1M,931,16428__1024__0___0
FAIR1M,932,16480__1024__0___0
FAIR1M,933,16481__1024__0___0
FAIR1M,934,16484__1024__0___0
FAIR1M,935,1650__1024__0___0
FAIR1M,936,1656__1024__0___0
FAIR1M,937,1663__1024__0___0
FAIR1M,938,1663__1024__476___476
FAIR1M,939,1674__1024__0___0
FAIR1M,940,1682__1024__476___0
FAIR1M,941,1682__1024__476___476
FAIR1M,942,1688__1024__0___0
FAIR1M,943,1688__1024__476___0
FAIR1M,944,1695__1024__0___0
FAIR1M,945,1698__1024__0___0
FAIR1M,946,1703__1024__0___0
FAIR1M,947,1704__1024__0___0
FAIR1M,948,1705__1024__0___0
FAIR1M,949,1705__1024__0___476
FAIR1M,950,1705__1024__476___476
FAIR1M,951,1712__1024__0___0
FAIR1M,952,1712__1024__0___476
FAIR1M,953,1717__1024__0___0
FAIR1M,954,1719__1024__0___0
FAIR1M,955,1719__1024__476___0
FAIR1M,956,1726__1024__0___0
FAIR1M,957,1737__1024__0___0
FAIR1M,958,1750__1024__0___0
FAIR1M,959,1763__1024__0___0
FAIR1M,960,1764__1024__0___0
FAIR1M,961,1794__1024__0___0
FAIR1M,962,1797__1024__0___0
FAIR1M,963,17__1024__476___0
FAIR1M,964,1805__1024__0___976
FAIR1M,965,1805__1024__976___824
FAIR1M,966,1805__1024__976___976
FAIR1M,967,1812__1024__0___0
FAIR1M,968,1813__1024__0___0
FAIR1M,969,1819__1024__0___0
FAIR1M,970,1831__1024__0___0
FAIR1M,971,1840__1024__0___0
FAIR1M,972,1840__1024__824___824
FAIR1M,973,1840__1024__976___824
FAIR1M,974,1840__1024__976___976
FAIR1M,975,1876__1024__0___0
FAIR1M,976,1881__1024__0___0
FAIR1M,977,1883__1024__0___0
FAIR1M,978,1884__1024__0___0
FAIR1M,979,1885__1024__0___0
FAIR1M,980,1906__1024__0___0
FAIR1M,981,1913__1024__0___0
FAIR1M,982,191__1024__0___476
FAIR1M,983,1934__1024__0___0
FAIR1M,984,1937__1024__0___0
FAIR1M,985,1940__1024__0___0
FAIR1M,986,1951__1024__0___0
FAIR1M,987,1956__1024__0___0
FAIR1M,988,1962__1024__0___0
FAIR1M,989,1992__1024__0___0
FAIR1M,990,1993__1024__0___0
FAIR1M,991,1995__1024__0___0
FAIR1M,992,2008__1024__0___0
FAIR1M,993,2023__1024__0___0
FAIR1M,994,2025__1024__0___0
FAIR1M,995,2027__1024__0___0
FAIR1M,996,2032__1024__0___0
FAIR1M,997,2034__1024__0___0
FAIR1M,998,2055__1024__0___0
FAIR1M,999,2059__1024__0___0
FAIR1M,1000,2071__1024__0___0
FAIR1M,1001,2087__1024__0___0
FAIR1M,1002,2104__1024__0___0
FAIR1M,1003,211__1024__0___0
FAIR1M,1004,2126__1024__0___0
FAIR1M,1005,2133__1024__0___0
FAIR1M,1006,2150__1024__0___0
FAIR1M,1007,2153__1024__0___0
FAIR1M,1008,2160__1024__0___0
FAIR1M,1009,2161__1024__0___0
