assignment_version,annotator_slot,task_order,task_id,dataset,crop_relpath,long_side_angle_deg_le90,ambiguous,skip,annotator_id,annotation_timestamp_utc
m4-070-final-v1,A,1317,91e52546938ee7ecd290,FAIR1M-v1.0,crops/91e52546938ee7ecd290.jpg,,,,,
m4-070-final-v1,A,1318,cac5d07c12b000ef2aa1,FAIR1M-v1.0,crops/cac5d07c12b000ef2aa1.jpg,,,,,
m4-070-final-v1,A,1319,9fcfc1c7804aeaf8982f,FAIR1M-v1.0,crops/9fcfc1c7804aeaf8982f.jpg,,,,,
m4-070-final-v1,A,1320,e91363aaf8708101b91a,SODA-A,crops/e91363aaf8708101b91a.jpg,,,,,
m4-070-final-v1,A,1321,6f7a44195fdcd28c2368,FAIR1M-v1.0,crops/6f7a44195fdcd28c2368.jpg,,,,,
m4-070-final-v1,A,1322,47ae7c84f72434638e84,DIOR-R,crops/47ae7c84f72434638e84.jpg,,,,,
m4-070-final-v1,A,1323,f60c97aa6ce0fe187b1e,SODA-A,crops/f60c97aa6ce0fe187b1e.jpg,,,,,
m4-070-final-v1,A,1324,154d96dcd69b7481e826,SODA-A,crops/154d96dcd69b7481e826.jpg,,,,,
m4-070-final-v1,A,1325,2f4ebfccb733f5ca91ea,FAIR1M-v1.0,crops/2f4ebfccb733f5ca91ea.jpg,,,,,
m4-070-final-v1,A,1326,e7a5f7b5b7c5ce4d2a9b,DIOR-R,crops/e7a5f7b5b7c5ce4d2a9b.jpg,,,,,
m4-070-final-v1,A,1327,e01ec2ca8abf80f7f6c3,SODA-A,crops/e01ec2ca8abf80f7f6c3.jpg,,,,,
m4-070-final-v1,A,1328,05db8a307619d0bfb7a3,SODA-A,crops/05db8a307619d0bfb7a3.jpg,,,,,
m4-070-final-v1,A,1329,ef6827068796d06162a7,DIOR-R,crops/ef6827068796d06162a7.jpg,,,,,
m4-070-final-v1,A,1330,2f7d5b505c0681808d89,DIOR-R,crops/2f7d5b505c0681808d89.jpg,,,,,
m4-070-final-v1,A,1331,9ba4d94f1f2e297559cc,SODA-A,crops/9ba4d94f1f2e297559cc.jpg,,,,,
m4-070-final-v1,A,1332,dc4ed857bac03ceaa889,DIOR-R,crops/dc4ed857bac03ceaa889.jpg,,,,,
m4-070-final-v1,A,1333,45f0af03a029f8f65bfb,DIOR-R,crops/45f0af03a029f8f65bfb.jpg,,,,,
m4-070-final-v1,A,1334,5960cd6e1332c9ab1404,SODA-A,crops/5960cd6e1332c9ab1404.jpg,,,,,
m4-070-final-v1,A,1335,82ec3d23702ecfd630c6,SODA-A,crops/82ec3d23702ecfd630c6.jpg,,,,,
m4-070-final-v1,A,1336,655604bf1d045c247527,DIOR-R,crops/655604bf1d045c247527.jpg,,,,,
m4-070-final-v1,A,1337,e7e1b591b2cdb1daeba4,DIOR-R,crops/e7e1b591b2cdb1daeba4.jpg,,,,,
m4-070-final-v1,A,1338,9885de99418abf154895,FAIR1M-v1.0,crops/9885de99418abf154895.jpg,,,,,
m4-070-final-v1,A,1339,5bd58437e3434999464b,DIOR-R,crops/5bd58437e3434999464b.jpg,,,,,
m4-070-final-v1,A,1340,e156f5dc22a6cdb90fbc,FAIR1M-v1.0,crops/e156f5dc22a6cdb90fbc.jpg,,,,,
m4-070-final-v1,A,1341,5bb77fe8d1f3636dc3f2,SODA-A,crops/5bb77fe8d1f3636dc3f2.jpg,,,,,
m4-070-final-v1,A,1342,d6c923f1a6de20203bce,FAIR1M-v1.0,crops/d6c923f1a6de20203bce.jpg,,,,,
m4-070-final-v1,A,1343,5611f93670d825b3e509,SODA-A,crops/5611f93670d825b3e509.jpg,,,,,
m4-070-final-v1,A,1344,6c35190d802bf450bfb9,DIOR-R,crops/6c35190d802bf450bfb9.jpg,,,,,
m4-070-final-v1,A,1345,5a23fbda91525995dd81,DIOR-R,crops/5a23fbda91525995dd81.jpg,,,,,
m4-070-final-v1,A,1346,b8b49ef8c550b6bb25e9,FAIR1M-v1.0,crops/b8b49ef8c550b6bb25e9.jpg,,,,,
m4-070-final-v1,A,1347,143755c316664abb145c,FAIR1M-v1.0,crops/143755c316664abb145c.jpg,,,,,
m4-070-final-v1,A,1348,003295214cfee459c20e,SODA-A,crops/003295214cfee459c20e.jpg,,,,,
m4-070-final-v1,A,1349,80633d864aa88fee755a,SODA-A,crops/80633d864aa88fee755a.jpg,,,,,
m4-070-final-v1,A,1350,a56445463fedd222aeba,DIOR-R,crops/a56445463fedd222aeba.jpg,,,,,
m4-070-final-v1,A,1351,b55691a14adb9bd00c24,SODA-A,crops/b55691a14adb9bd00c24.jpg,,,,,
m4-070-final-v1,A,1352,329643714b6b7fbd5586,FAIR1M-v1.0,crops/329643714b6b7fbd5586.jpg,,,,,
m4-070-final-v1,A,1353,1b6590ca89e3b145b340,DIOR-R,crops/1b6590ca89e3b145b340.jpg,,,,,
m4-070-final-v1,A,1354,c9659f4e18d77713e912,SODA-A,crops/c9659f4e18d77713e912.jpg,,,,,
m4-070-final-v1,A,1355,4f05901f36d0e62a0c7c,SODA-A,crops/4f05901f36d0e62a0c7c.jpg,,,,,
m4-070-final-v1,A,1356,089215e434f35ac5637b,FAIR1M-v1.0,crops/089215e434f35ac5637b.jpg,,,,,
m4-070-final-v1,A,1357,04453301385553b4f286,FAIR1M-v1.0,crops/04453301385553b4f286.jpg,,,,,
m4-070-final-v1,A,1358,a949f5cb7c7a742ec3cf,DIOR-R,crops/a949f5cb7c7a742ec3cf.jpg,,,,,
m4-070-final-v1,A,1359,1881450be72531127434,FAIR1M-v1.0,crops/1881450be72531127434.jpg,,,,,
m4-070-final-v1,A,1360,594193f550430a9a7c6c,SODA-A,crops/594193f550430a9a7c6c.jpg,,,,,
m4-070-final-v1,A,1361,68968d58c6c4dab971bd,FAIR1M-v1.0,crops/68968d58c6c4dab971bd.jpg,,,,,
m4-070-final-v1,A,1362,4978a808758548ff08c4,SODA-A,crops/4978a808758548ff08c4.jpg,,,,,
m4-070-final-v1,A,1363,1ee4f5bcb604e3179bd7,FAIR1M-v1.0,crops/1ee4f5bcb604e3179bd7.jpg,,,,,
m4-070-final-v1,A,1364,61cb187523fed7b76cc1,FAIR1M-v1.0,crops/61cb187523fed7b76cc1.jpg,,,,,
m4-070-final-v1,A,1365,13e0621423631e3d8dd6,SODA-A,crops/13e0621423631e3d8dd6.jpg,,,,,
m4-070-final-v1,A,1366,4ea6eee175607cf08540,DIOR-R,crops/4ea6eee175607cf08540.jpg,,,,,
m4-070-final-v1,A,1367,87ed4a8adebbb3fe9c5c,FAIR1M-v1.0,crops/87ed4a8adebbb3fe9c5c.jpg,,,,,
m4-070-final-v1,A,1368,7dc750af0df45a8bb61e,FAIR1M-v1.0,crops/7dc750af0df45a8bb61e.jpg,,,,,
m4-070-final-v1,A,1369,dd427d1e9c13bda0356e,SODA-A,crops/dd427d1e9c13bda0356e.jpg,,,,,
m4-070-final-v1,A,1370,2e24d60b50290d3e49e3,DIOR-R,crops/2e24d60b50290d3e49e3.jpg,,,,,
m4-070-final-v1,A,1371,061e16f69dac5db50cba,DIOR-R,crops/061e16f69dac5db50cba.jpg,,,,,
m4-070-final-v1,A,1372,4613a4dbde281e8a3945,FAIR1M-v1.0,crops/4613a4dbde281e8a3945.jpg,,,,,
m4-070-final-v1,A,1373,7ef62e7be66ab56f8d20,DIOR-R,crops/7ef62e7be66ab56f8d20.jpg,,,,,
m4-070-final-v1,A,1374,de5dc50bda94db686273,FAIR1M-v1.0,crops/de5dc50bda94db686273.jpg,,,,,
m4-070-final-v1,A,1375,08c525d13860800dafab,SODA-A,crops/08c525d13860800dafab.jpg,,,,,
m4-070-final-v1,A,1376,e3018ddce8ed299aee56,FAIR1M-v1.0,crops/e3018ddce8ed299aee56.jpg,,,,,
m4-070-final-v1,A,1377,1039e3a22bc7e8b968c4,FAIR1M-v1.0,crops/1039e3a22bc7e8b968c4.jpg,,,,,
m4-070-final-v1,A,1378,3b38181d3d7f3642e67d,SODA-A,crops/3b38181d3d7f3642e67d.jpg,,,,,
m4-070-final-v1,A,1379,a8fc6daf82aaaabd2098,SODA-A,crops/a8fc6daf82aaaabd2098.jpg,,,,,
m4-070-final-v1,A,1380,976e29326842101a70a4,SODA-A,crops/976e29326842101a70a4.jpg,,,,,
m4-070-final-v1,A,1381,210337cee0e589cda642,DIOR-R,crops/210337cee0e589cda642.jpg,,,,,
m4-070-final-v1,A,1382,0969e249d39cbd7a2049,SODA-A,crops/0969e249d39cbd7a2049.jpg,,,,,
m4-070-final-v1,A,1383,50346ed50dd89ef99f35,DIOR-R,crops/50346ed50dd89ef99f35.jpg,,,,,
m4-070-final-v1,A,1384,7f83ce55398788f8def5,DIOR-R,crops/7f83ce55398788f8def5.jpg,,,,,
m4-070-final-v1,A,1385,d94436a10443ed32f007,DIOR-R,crops/d94436a10443ed32f007.jpg,,,,,
m4-070-final-v1,A,1386,3b48b1841ed68d75413c,SODA-A,crops/3b48b1841ed68d75413c.jpg,,,,,
m4-070-final-v1,A,1387,f9380b87a63030ca7c89,SODA-A,crops/f9380b87a63030ca7c89.jpg,,,,,
m4-070-final-v1,A,1388,5762882cba37d1fd17a5,DIOR-R,crops/5762882cba37d1fd17a5.jpg,,,,,
m4-070-final-v1,A,1389,1a72c3ed4cbf083a39a2,SODA-A,crops/1a72c3ed4cbf083a39a2.jpg,,,,,
m4-070-final-v1,A,1390,84d79c130884b494f5c8,SODA-A,crops/84d79c130884b494f5c8.jpg,,,,,
m4-070-final-v1,A,1391,513fecf69eeef1b1b12c,SODA-A,crops/513fecf69eeef1b1b12c.jpg,,,,,
m4-070-final-v1,A,1392,e240d032b375ff2507bc,DIOR-R,crops/e240d032b375ff2507bc.jpg,,,,,
m4-070-final-v1,A,1393,a5ef59fda3b52b3e2eea,FAIR1M-v1.0,crops/a5ef59fda3b52b3e2eea.jpg,,,,,
m4-070-final-v1,A,1394,52bf1f5d3be3ff2ada51,FAIR1M-v1.0,crops/52bf1f5d3be3ff2ada51.jpg,,,,,
m4-070-final-v1,A,1395,aadf704ab7f848f2aac1,FAIR1M-v1.0,crops/aadf704ab7f848f2aac1.jpg,,,,,
m4-070-final-v1,A,1396,6d96bf8cf55704771d8c,FAIR1M-v1.0,crops/6d96bf8cf55704771d8c.jpg,,,,,
m4-070-final-v1,A,1397,ddf76c8acfcbfa75dde4,SODA-A,crops/ddf76c8acfcbfa75dde4.jpg,,,,,
m4-070-final-v1,A,1398,e61a9b5fc9d1aac6e099,FAIR1M-v1.0,crops/e61a9b5fc9d1aac6e099.jpg,,,,,
m4-070-final-v1,A,1399,db312c79df395a4a3837,DIOR-R,crops/db312c79df395a4a3837.jpg,,,,,
m4-070-final-v1,A,1400,82b8a5fad839f036ed69,FAIR1M-v1.0,crops/82b8a5fad839f036ed69.jpg,,,,,
m4-070-final-v1,A,1401,995fa5a98cf3383066f6,SODA-A,crops/995fa5a98cf3383066f6.jpg,,,,,
m4-070-final-v1,A,1402,c16f807a3f963f29d662,DIOR-R,crops/c16f807a3f963f29d662.jpg,,,,,
m4-070-final-v1,A,1403,3d4cb5028cfca265f92f,DIOR-R,crops/3d4cb5028cfca265f92f.jpg,,,,,
m4-070-final-v1,A,1404,5be15d53d01e6d4fdad5,FAIR1M-v1.0,crops/5be15d53d01e6d4fdad5.jpg,,,,,
m4-070-final-v1,A,1405,d3f783a8c2aa4b11193f,SODA-A,crops/d3f783a8c2aa4b11193f.jpg,,,,,
m4-070-final-v1,A,1406,128d68e8631aae0fc6d2,SODA-A,crops/128d68e8631aae0fc6d2.jpg,,,,,
m4-070-final-v1,A,1407,ad0dc91db9273a0a6c4d,DIOR-R,crops/ad0dc91db9273a0a6c4d.jpg,,,,,
m4-070-final-v1,A,1408,56f9bf75bf7ee3550b08,DIOR-R,crops/56f9bf75bf7ee3550b08.jpg,,,,,
m4-070-final-v1,A,1409,9360840e6f1d6aa577b3,SODA-A,crops/9360840e6f1d6aa577b3.jpg,,,,,
m4-070-final-v1,A,1410,9f5514d1841918387e37,SODA-A,crops/9f5514d1841918387e37.jpg,,,,,
m4-070-final-v1,A,1411,faec4eedb0ab9fc2af90,SODA-A,crops/faec4eedb0ab9fc2af90.jpg,,,,,
m4-070-final-v1,A,1412,dad64c8e32572b579809,SODA-A,crops/dad64c8e32572b579809.jpg,,,,,
m4-070-final-v1,A,1413,7e6498eaad141a56fa10,FAIR1M-v1.0,crops/7e6498eaad141a56fa10.jpg,,,,,
m4-070-final-v1,A,1414,e44c822424a25468d81c,FAIR1M-v1.0,crops/e44c822424a25468d81c.jpg,,,,,
m4-070-final-v1,A,1415,f5070dcd3648f8c5f45a,FAIR1M-v1.0,crops/f5070dcd3648f8c5f45a.jpg,,,,,
m4-070-final-v1,A,1416,f710464d3cce8a5bc706,FAIR1M-v1.0,crops/f710464d3cce8a5bc706.jpg,,,,,
m4-070-final-v1,A,1417,71dcd8a1a3b440ea79cd,DIOR-R,crops/71dcd8a1a3b440ea79cd.jpg,,,,,
m4-070-final-v1,A,1418,b68344de8254dac11b50,FAIR1M-v1.0,crops/b68344de8254dac11b50.jpg,,,,,
m4-070-final-v1,A,1419,21c853c8f4be7a146b24,DIOR-R,crops/21c853c8f4be7a146b24.jpg,,,,,
m4-070-final-v1,A,1420,fc0907d1a943582a45a9,DIOR-R,crops/fc0907d1a943582a45a9.jpg,,,,,
m4-070-final-v1,A,1421,c7655b995318474cbe25,SODA-A,crops/c7655b995318474cbe25.jpg,,,,,
m4-070-final-v1,A,1422,c816fe911af2e44cfdf6,DIOR-R,crops/c816fe911af2e44cfdf6.jpg,,,,,
m4-070-final-v1,A,1423,703651b307b50ea70042,SODA-A,crops/703651b307b50ea70042.jpg,,,,,
m4-070-final-v1,A,1424,1fc88a79fbb27a8ba950,DIOR-R,crops/1fc88a79fbb27a8ba950.jpg,,,,,
m4-070-final-v1,A,1425,06437bbca03bb1886ba2,SODA-A,crops/06437bbca03bb1886ba2.jpg,,,,,
m4-070-final-v1,A,1426,663f7c3ccd8b0d55d38c,FAIR1M-v1.0,crops/663f7c3ccd8b0d55d38c.jpg,,,,,
m4-070-final-v1,A,1427,5de21c6e75748699f69e,SODA-A,crops/5de21c6e75748699f69e.jpg,,,,,
m4-070-final-v1,A,1428,911d4fc6f0a3fc5eb46f,FAIR1M-v1.0,crops/911d4fc6f0a3fc5eb46f.jpg,,,,,
m4-070-final-v1,A,1429,722a4a4c4d1df372c711,DIOR-R,crops/722a4a4c4d1df372c711.jpg,,,,,
m4-070-final-v1,A,1430,8c2acc692683e5f232e8,FAIR1M-v1.0,crops/8c2acc692683e5f232e8.jpg,,,,,
m4-070-final-v1,A,1431,d289a71ba2bcd7562bec,SODA-A,crops/d289a71ba2bcd7562bec.jpg,,,,,
m4-070-final-v1,A,1432,2ad39db9923762cc99ba,DIOR-R,crops/2ad39db9923762cc99ba.jpg,,,,,
m4-070-final-v1,A,1433,abdae004295833afbeef,DIOR-R,crops/abdae004295833afbeef.jpg,,,,,
m4-070-final-v1,A,1434,a51471195eb094977b58,FAIR1M-v1.0,crops/a51471195eb094977b58.jpg,,,,,
m4-070-final-v1,A,1435,308491f677d036f7f402,FAIR1M-v1.0,crops/308491f677d036f7f402.jpg,,,,,
m4-070-final-v1,A,1436,644ee3373155ef41e423,FAIR1M-v1.0,crops/644ee3373155ef41e423.jpg,,,,,
m4-070-final-v1,A,1437,f80fc7c8f0cc93da3507,DIOR-R,crops/f80fc7c8f0cc93da3507.jpg,,,,,
m4-070-final-v1,A,1438,3e05814c9e87c15ad19f,SODA-A,crops/3e05814c9e87c15ad19f.jpg,,,,,
m4-070-final-v1,A,1439,b4b5fa4a142ec51d7935,DIOR-R,crops/b4b5fa4a142ec51d7935.jpg,,,,,
m4-070-final-v1,A,1440,11099289eaf2f9a7f6e4,SODA-A,crops/11099289eaf2f9a7f6e4.jpg,,,,,
m4-070-final-v1,A,1441,3554c5a09889edaf82ad,SODA-A,crops/3554c5a09889edaf82ad.jpg,,,,,
m4-070-final-v1,A,1442,b95d1b88996936be6851,DIOR-R,crops/b95d1b88996936be6851.jpg,,,,,
m4-070-final-v1,A,1443,5ca5b1bb043c3c7f5aab,FAIR1M-v1.0,crops/5ca5b1bb043c3c7f5aab.jpg,,,,,
m4-070-final-v1,A,1444,71a51f3f032c83d509ec,FAIR1M-v1.0,crops/71a51f3f032c83d509ec.jpg,,,,,
m4-070-final-v1,A,1445,57f1297a5b3e331e1dbd,DIOR-R,crops/57f1297a5b3e331e1dbd.jpg,,,,,
m4-070-final-v1,A,1446,531a3c9598bf34cd236c,SODA-A,crops/531a3c9598bf34cd236c.jpg,,,,,
m4-070-final-v1,A,1447,0ac563fbf08eb66c300e,DIOR-R,crops/0ac563fbf08eb66c300e.jpg,,,,,
m4-070-final-v1,A,1448,7e235617450b586a6da3,FAIR1M-v1.0,crops/7e235617450b586a6da3.jpg,,,,,
m4-070-final-v1,A,1449,2fab6f44ca45253a5e41,SODA-A,crops/2fab6f44ca45253a5e41.jpg,,,,,
m4-070-final-v1,A,1450,55d50ff6189cccded22b,FAIR1M-v1.0,crops/55d50ff6189cccded22b.jpg,,,,,
m4-070-final-v1,A,1451,f3b80c640b6f5f5aa347,SODA-A,crops/f3b80c640b6f5f5aa347.jpg,,,,,
m4-070-final-v1,A,1452,c453fa492c2a3576ac4d,FAIR1M-v1.0,crops/c453fa492c2a3576ac4d.jpg,,,,,
m4-070-final-v1,A,1453,55db22e795a93a820b58,FAIR1M-v1.0,crops/55db22e795a93a820b58.jpg,,,,,
m4-070-final-v1,A,1454,6bc17f9b59efe7b8fae3,SODA-A,crops/6bc17f9b59efe7b8fae3.jpg,,,,,
m4-070-final-v1,A,1455,e924be7fd1c0b218774c,DIOR-R,crops/e924be7fd1c0b218774c.jpg,,,,,
m4-070-final-v1,A,1456,8c3841fec1e71c0ea1f2,DIOR-R,crops/8c3841fec1e71c0ea1f2.jpg,,,,,
m4-070-final-v1,A,1457,0c2c7afccd8d666b377b,FAIR1M-v1.0,crops/0c2c7afccd8d666b377b.jpg,,,,,
m4-070-final-v1,A,1458,30120fb93bb765c2e7ff,DIOR-R,crops/30120fb93bb765c2e7ff.jpg,,,,,
m4-070-final-v1,A,1459,fc2c949a9f4c051be906,DIOR-R,crops/fc2c949a9f4c051be906.jpg,,,,,
m4-070-final-v1,A,1460,63864dbe4e5c5f506108,SODA-A,crops/63864dbe4e5c5f506108.jpg,,,,,
m4-070-final-v1,A,1461,ba2426ebfd6c5d01501b,FAIR1M-v1.0,crops/ba2426ebfd6c5d01501b.jpg,,,,,
m4-070-final-v1,A,1462,8dc7e9c341d35e030b1d,FAIR1M-v1.0,crops/8dc7e9c341d35e030b1d.jpg,,,,,
m4-070-final-v1,A,1463,ceea7e8a317720b256dc,SODA-A,crops/ceea7e8a317720b256dc.jpg,,,,,
m4-070-final-v1,A,1464,98acb36df3b5242c3981,SODA-A,crops/98acb36df3b5242c3981.jpg,,,,,
m4-070-final-v1,A,1465,7d420c2a04a3339193fb,DIOR-R,crops/7d420c2a04a3339193fb.jpg,,,,,
m4-070-final-v1,A,1466,25231c41c3e7c6cde953,DIOR-R,crops/25231c41c3e7c6cde953.jpg,,,,,
m4-070-final-v1,A,1467,6cb89ff05f5f1bbe8eef,FAIR1M-v1.0,crops/6cb89ff05f5f1bbe8eef.jpg,,,,,
m4-070-final-v1,A,1468,7e2b675a07318b5ed604,SODA-A,crops/7e2b675a07318b5ed604.jpg,,,,,
m4-070-final-v1,A,1469,06364b175e9c805466b6,SODA-A,crops/06364b175e9c805466b6.jpg,,,,,
m4-070-final-v1,A,1470,af41967fc771df18bb96,DIOR-R,crops/af41967fc771df18bb96.jpg,,,,,
m4-070-final-v1,A,1471,eea9148d8e58ab0f154c,DIOR-R,crops/eea9148d8e58ab0f154c.jpg,,,,,
m4-070-final-v1,A,1472,c434f150b651bff1d293,SODA-A,crops/c434f150b651bff1d293.jpg,,,,,
m4-070-final-v1,A,1473,4f056a3915f5d5947e82,DIOR-R,crops/4f056a3915f5d5947e82.jpg,,,,,
m4-070-final-v1,A,1474,897a992989f19f5ff1d6,DIOR-R,crops/897a992989f19f5ff1d6.jpg,,,,,
m4-070-final-v1,A,1475,23498f8c5bfcff79dc31,SODA-A,crops/23498f8c5bfcff79dc31.jpg,,,,,
m4-070-final-v1,A,1476,b567d14a56af4e4616ec,SODA-A,crops/b567d14a56af4e4616ec.jpg,,,,,
m4-070-final-v1,A,1477,759d9882e7c5cb1ef1e7,SODA-A,crops/759d9882e7c5cb1ef1e7.jpg,,,,,
m4-070-final-v1,A,1478,31c4337f5d70992eba7e,FAIR1M-v1.0,crops/31c4337f5d70992eba7e.jpg,,,,,
m4-070-final-v1,A,1479,235b2af52ce118ea2ce1,FAIR1M-v1.0,crops/235b2af52ce118ea2ce1.jpg,,,,,
m4-070-final-v1,A,1480,835d4950cfebf01664f2,DIOR-R,crops/835d4950cfebf01664f2.jpg,,,,,
m4-070-final-v1,A,1481,04a146208c9b9210dae4,FAIR1M-v1.0,crops/04a146208c9b9210dae4.jpg,,,,,
m4-070-final-v1,A,1482,3163601458779eb0989d,DIOR-R,crops/3163601458779eb0989d.jpg,,,,,
m4-070-final-v1,A,1483,bd4926e5ebc5e70e896b,SODA-A,crops/bd4926e5ebc5e70e896b.jpg,,,,,
m4-070-final-v1,A,1484,db4195c9bfb45ea76344,DIOR-R,crops/db4195c9bfb45ea76344.jpg,,,,,
m4-070-final-v1,A,1485,3873c8ef868e7bb1e374,SODA-A,crops/3873c8ef868e7bb1e374.jpg,,,,,
m4-070-final-v1,A,1486,5ff83bb8be5c4eb88d47,SODA-A,crops/5ff83bb8be5c4eb88d47.jpg,,,,,
m4-070-final-v1,A,1487,ed7e04f4ae6f5da79933,DIOR-R,crops/ed7e04f4ae6f5da79933.jpg,,,,,
m4-070-final-v1,A,1488,00f5d1622b59db2ff295,FAIR1M-v1.0,crops/00f5d1622b59db2ff295.jpg,,,,,
m4-070-final-v1,A,1489,77106f593d6d71c22728,DIOR-R,crops/77106f593d6d71c22728.jpg,,,,,
m4-070-final-v1,A,1490,2c8079325d3e5fb884b0,SODA-A,crops/2c8079325d3e5fb884b0.jpg,,,,,
m4-070-final-v1,A,1491,a779147c56d5985bef1d,SODA-A,crops/a779147c56d5985bef1d.jpg,,,,,
m4-070-final-v1,A,1492,3dd662022ddc48a6ade4,SODA-A,crops/3dd662022ddc48a6ade4.jpg,,,,,
m4-070-final-v1,A,1493,d83cc5621e23ffa6561a,DIOR-R,crops/d83cc5621e23ffa6561a.jpg,,,,,
m4-070-final-v1,A,1494,3d33b4320d98cf9319e1,SODA-A,crops/3d33b4320d98cf9319e1.jpg,,,,,
m4-070-final-v1,A,1495,505723e4d30d4e3956cf,SODA-A,crops/505723e4d30d4e3956cf.jpg,,,,,
m4-070-final-v1,A,1496,25de6c0bf5fd118f8f66,FAIR1M-v1.0,crops/25de6c0bf5fd118f8f66.jpg,,,,,
m4-070-final-v1,A,1497,abd7676ed5fd77fa9823,SODA-A,crops/abd7676ed5fd77fa9823.jpg,,,,,
m4-070-final-v1,A,1498,808e9b13684fd85fb363,FAIR1M-v1.0,crops/808e9b13684fd85fb363.jpg,,,,,
m4-070-final-v1,A,1499,d7853f484cf040a8af69,SODA-A,crops/d7853f484cf040a8af69.jpg,,,,,
m4-070-final-v1,A,1500,e8a6aa02b13461b7a04b,DIOR-R,crops/e8a6aa02b13461b7a04b.jpg,,,,,
