evaluation_unit,dataset,risk_endpoint,alpha_label,alpha_type,alpha,coverage,fit_threshold,selected_calibration_instances,nonempty_calibration_scenes,conditional_scene_risk,hb_ucb,pointwise_pass,prefix_open_before,prefix_open_after,after_first_failure_pointwise_pass
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.700000,1.000000,5846,462,0.000000,0.004972,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.800000,1.000000,6659,516,0.000000,0.004452,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.900000,1.000000,7379,577,0.000000,0.003983,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,1.000000,0.000000,8448,646,0.000378,0.004902,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.010000,1.000001,86,10,0.000000,0.205672,False,True,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.025000,1.000001,192,18,0.000000,0.120077,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.050000,1.000001,532,34,0.000000,0.065481,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.100000,1.000001,1160,81,0.000000,0.028027,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.200000,1.000001,1842,138,0.000000,0.016547,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.300000,1.000001,3243,217,0.000000,0.010555,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.400000,1.000001,3741,273,0.000000,0.008399,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.500000,1.000001,4144,319,0.000000,0.007192,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.600000,1.000000,5039,403,0.000000,0.005697,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.700000,1.000000,5846,462,0.000000,0.004972,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.800000,1.000000,6659,516,0.000000,0.004452,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.900000,1.000000,7379,577,0.000000,0.003983,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,1.000000,0.000000,8448,646,0.000378,0.004902,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.010000,1.000001,86,10,0.000000,0.205672,False,True,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.025000,1.000001,192,18,0.000000,0.120077,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.050000,1.000001,532,34,0.000000,0.065481,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.100000,1.000001,1160,81,0.000000,0.028027,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.200000,1.000001,1842,138,0.000000,0.016547,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.300000,1.000001,3243,217,0.000000,0.010555,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.400000,1.000001,3741,273,0.000000,0.008399,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.500000,1.000001,4144,319,0.000000,0.007192,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.600000,1.000000,5039,403,0.000000,0.005697,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.700000,1.000000,5846,462,0.000000,0.004972,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.800000,1.000000,6659,516,0.000000,0.004452,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.900000,1.000000,7379,577,0.000000,0.003983,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,1.000000,0.000000,8448,646,0.000378,0.004902,True,False,False,True
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.010000,1.000001,86,10,0.000000,0.205672,False,True,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.025000,1.000001,192,18,0.000000,0.120077,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.050000,1.000001,532,34,0.000000,0.065481,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.100000,1.000001,1160,81,0.000000,0.028027,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.200000,1.000001,1842,138,0.000000,0.016547,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.300000,1.000001,3243,217,0.000000,0.010555,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.400000,1.000001,3741,273,0.000000,0.008399,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.500000,1.000001,4144,319,0.000000,0.007192,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.600000,1.000000,5039,403,0.000000,0.005697,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.700000,1.000000,5846,462,0.000000,0.004972,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.800000,1.000000,6659,516,0.000000,0.004452,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,0.900000,1.000000,7379,577,0.000000,0.003983,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.000338,1.000000,0.000000,8448,646,0.000378,0.004902,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.010000,1.000001,86,10,0.000000,0.205672,False,True,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.025000,1.000001,192,18,0.000000,0.120077,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.050000,1.000001,532,34,0.000000,0.065481,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.100000,1.000001,1160,81,0.000000,0.028027,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.200000,1.000001,1842,138,0.000000,0.016547,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.300000,1.000001,3243,217,0.000000,0.010555,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.400000,1.000001,3741,273,0.000000,0.008399,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.500000,1.000001,4144,319,0.000000,0.007192,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.600000,1.000000,5039,403,0.000000,0.005697,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.700000,1.000000,5846,462,0.000000,0.004972,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.800000,1.000000,6659,516,0.000000,0.004452,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,0.900000,1.000000,7379,577,0.000000,0.003983,False,False,False,False
D,FAIR1M-v1.0,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.000169,1.000000,0.000000,8448,646,0.000378,0.004902,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.010000,1.000001,725,21,0.000000,0.103849,False,True,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.025000,1.000001,1192,41,0.000000,0.054613,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.050000,1.000001,1964,70,0.000000,0.032359,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.100000,1.000001,4027,153,0.000000,0.014937,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.200000,1.000001,7069,287,0.000000,0.007991,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.300000,1.000001,9565,437,0.000000,0.005255,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.400000,1.000001,12979,619,0.000000,0.003713,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.500000,1.000001,17763,796,0.000000,0.002889,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.600000,1.000000,21228,957,0.000000,0.002403,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.700000,1.000000,28243,1200,0.000000,0.001917,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.800000,1.000000,33780,1441,0.000000,0.001597,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,0.900000,1.000000,39314,1663,0.000000,0.001384,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.001,absolute,0.001000,1.000000,0.000000,44232,1858,0.005100,0.009457,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.010000,1.000001,725,21,0.000000,0.103849,False,True,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.025000,1.000001,1192,41,0.000000,0.054613,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.050000,1.000001,1964,70,0.000000,0.032359,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.100000,1.000001,4027,153,0.000000,0.014937,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.200000,1.000001,7069,287,0.000000,0.007991,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.300000,1.000001,9565,437,0.000000,0.005255,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.400000,1.000001,12979,619,0.000000,0.003713,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.500000,1.000001,17763,796,0.000000,0.002889,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.600000,1.000000,21228,957,0.000000,0.002403,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.700000,1.000000,28243,1200,0.000000,0.001917,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.800000,1.000000,33780,1441,0.000000,0.001597,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,0.900000,1.000000,39314,1663,0.000000,0.001384,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.0025,absolute,0.002500,1.000000,0.000000,44232,1858,0.005100,0.009457,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.010000,1.000001,725,21,0.000000,0.103849,False,True,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.025000,1.000001,1192,41,0.000000,0.054613,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.050000,1.000001,1964,70,0.000000,0.032359,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.100000,1.000001,4027,153,0.000000,0.014937,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.200000,1.000001,7069,287,0.000000,0.007991,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.300000,1.000001,9565,437,0.000000,0.005255,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.400000,1.000001,12979,619,0.000000,0.003713,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.500000,1.000001,17763,796,0.000000,0.002889,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.600000,1.000000,21228,957,0.000000,0.002403,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.700000,1.000000,28243,1200,0.000000,0.001917,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.800000,1.000000,33780,1441,0.000000,0.001597,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,0.900000,1.000000,39314,1663,0.000000,0.001384,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.005,absolute,0.005000,1.000000,0.000000,44232,1858,0.005100,0.009457,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.010000,1.000001,725,21,0.000000,0.103849,False,True,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.025000,1.000001,1192,41,0.000000,0.054613,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.050000,1.000001,1964,70,0.000000,0.032359,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.100000,1.000001,4027,153,0.000000,0.014937,False,False,False,False
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.200000,1.000001,7069,287,0.000000,0.007991,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.300000,1.000001,9565,437,0.000000,0.005255,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.400000,1.000001,12979,619,0.000000,0.003713,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.500000,1.000001,17763,796,0.000000,0.002889,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.600000,1.000000,21228,957,0.000000,0.002403,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.700000,1.000000,28243,1200,0.000000,0.001917,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.800000,1.000000,33780,1441,0.000000,0.001597,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,0.900000,1.000000,39314,1663,0.000000,0.001384,True,False,False,True
E,SODA-A,geometry_normalized_severe,absolute_0.01,absolute,0.010000,1.000000,0.000000,44232,1858,0.005100,0.009457,True,False,False,True
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.010000,1.000001,725,21,0.000000,0.103849,False,True,False,False
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.025000,1.000001,1192,41,0.000000,0.054613,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.050000,1.000001,1964,70,0.000000,0.032359,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.100000,1.000001,4027,153,0.000000,0.014937,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.200000,1.000001,7069,287,0.000000,0.007991,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.300000,1.000001,9565,437,0.000000,0.005255,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.400000,1.000001,12979,619,0.000000,0.003713,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.500000,1.000001,17763,796,0.000000,0.002889,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.600000,1.000000,21228,957,0.000000,0.002403,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.700000,1.000000,28243,1200,0.000000,0.001917,True,False,False,True
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.800000,1.000000,33780,1441,0.000000,0.001597,True,False,False,True
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,0.900000,1.000000,39314,1663,0.000000,0.001384,True,False,False,True
E,SODA-A,geometry_normalized_severe,relative_0.5_r_fit,relative,0.002188,1.000000,0.000000,44232,1858,0.005100,0.009457,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.010000,1.000001,725,21,0.000000,0.103849,False,True,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.025000,1.000001,1192,41,0.000000,0.054613,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.050000,1.000001,1964,70,0.000000,0.032359,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.100000,1.000001,4027,153,0.000000,0.014937,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.200000,1.000001,7069,287,0.000000,0.007991,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.300000,1.000001,9565,437,0.000000,0.005255,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.400000,1.000001,12979,619,0.000000,0.003713,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.500000,1.000001,17763,796,0.000000,0.002889,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.600000,1.000000,21228,957,0.000000,0.002403,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.700000,1.000000,28243,1200,0.000000,0.001917,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.800000,1.000000,33780,1441,0.000000,0.001597,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,0.900000,1.000000,39314,1663,0.000000,0.001384,False,False,False,False
E,SODA-A,geometry_normalized_severe,relative_0.25_r_fit,relative,0.001094,1.000000,0.000000,44232,1858,0.005100,0.009457,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.010000,1.000001,599,21,0.000000,0.103849,False,True,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.025000,1.000001,1030,39,0.000000,0.057332,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.050000,1.000001,1923,70,0.000000,0.032359,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.100000,1.000001,3710,157,0.000000,0.014559,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.200000,1.000001,6600,299,0.000000,0.007671,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.300000,1.000001,9266,469,0.000000,0.004898,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.400000,1.000001,12702,660,0.000000,0.003483,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.500000,1.000001,17596,838,0.000000,0.002744,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.600000,1.000000,23625,1080,0.000000,0.002130,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.700000,1.000000,28874,1300,0.000000,0.001770,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.800000,1.000000,35036,1573,0.000000,0.001463,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.900000,1.000000,39400,1781,0.000000,0.001292,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,1.000000,0.000000,44210,1858,0.106881,0.120744,False,False,False,False
E,SODA-A,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.010000,1.000001,599,21,0.000000,0.103849,False,True,False,False
