evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha,alpha_type,grid_index,fit_n,cal_event_k,cal_event_n,scene_event_hb_scalar,scene_event_hb_exact_integer,scene_event_exact_match,match_test
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,8,1068,11,1134,0.237114,0.237114,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,9,1194,24,1282,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,10,1387,44,1497,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,11,1582,81,1710,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,0,74,0,80,0.550018,0.550018,False,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,1,147,0,168,0.284965,0.284965,False,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,2,278,0,279,0.124327,0.124327,False,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,3,457,0,469,0.030058,0.030058,False,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,4,675,0,719,0.004641,0.004641,False,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,5,803,0,846,0.001797,0.001797,False,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,6,893,2,954,0.073502,0.073502,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,7,973,5,1037,0.575932,0.575932,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,8,1068,11,1134,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,9,1194,24,1282,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,10,1387,44,1497,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,11,1582,81,1710,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,0,103,1,102,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,1,201,1,202,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,2,313,1,319,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,3,481,2,511,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,4,710,7,754,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,5,880,14,967,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,6,1028,17,1132,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,7,1160,21,1272,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,8,1286,26,1387,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,9,1395,33,1512,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,10,1504,42,1635,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,11,1612,59,1756,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,0,103,1,102,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,1,201,1,202,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,2,313,1,319,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,3,481,2,511,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,4,710,7,754,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,5,880,14,967,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,6,1028,17,1132,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,7,1160,21,1272,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,8,1286,26,1387,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,9,1395,33,1512,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,10,1504,42,1635,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,11,1612,59,1756,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,0,103,1,102,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,1,201,1,202,0.999950,0.999950,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,2,313,1,319,0.879252,0.879252,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,3,481,2,511,0.936606,0.936606,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,4,710,7,754,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,5,880,14,967,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,6,1028,17,1132,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,7,1160,21,1272,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,8,1286,26,1387,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,9,1395,33,1512,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,10,1504,42,1635,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,11,1612,59,1756,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,0,103,1,102,0.999801,0.999801,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,1,201,1,202,0.726513,0.726513,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,2,313,1,319,0.354320,0.354320,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,3,481,2,511,0.288392,0.288392,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,4,710,7,754,0.980188,0.980188,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,5,880,14,967,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,6,1028,17,1132,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,7,1160,21,1272,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,8,1286,26,1387,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,9,1395,33,1512,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,10,1504,42,1635,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,11,1612,59,1756,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,0,103,1,102,0.902859,0.902859,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,1,201,1,202,0.399879,0.399879,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,2,313,1,319,0.109271,0.109271,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,3,481,2,511,0.049033,0.049033,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,4,710,7,754,0.345966,0.345966,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,5,880,14,967,0.994379,0.994379,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,6,1028,17,1132,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,7,1160,21,1272,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,8,1286,26,1387,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,9,1395,33,1512,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,10,1504,42,1635,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,11,1612,59,1756,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,relative,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,0,103,1,102,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,1,201,1,202,0.908057,0.908057,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,2,313,1,319,0.598755,0.598755,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,3,481,2,511,0.593624,0.593624,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,4,710,7,754,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,5,880,14,967,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,6,1028,17,1132,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,7,1160,21,1272,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,8,1286,26,1387,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,9,1395,33,1512,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,10,1504,42,1635,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,11,1612,59,1756,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,relative,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,0,214,0,235,0.790478,0.790478,False,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,1,230,0,257,0.773269,0.773269,False,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,2,419,0,464,0.628618,0.628618,False,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,3,648,2,699,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,4,772,9,834,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,5,1047,14,1134,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,6,1215,30,1321,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,7,1467,63,1574,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,8,1559,81,1676,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,9,1597,92,1731,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,10,1641,105,1785,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,11,1676,115,1813,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,absolute,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,0,214,0,235,0.555306,0.555306,False,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,1,230,0,257,0.525553,0.525553,False,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,2,419,0,464,0.313031,0.313031,False,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,3,648,2,699,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,4,772,9,834,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,5,1047,14,1134,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,6,1215,30,1321,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,7,1467,63,1574,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,8,1559,81,1676,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,9,1597,92,1731,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,10,1641,105,1785,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,11,1676,115,1813,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,absolute,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,0,214,0,235,0.307910,0.307910,False,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,1,230,0,257,0.275760,0.275760,False,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,2,419,0,464,0.097703,0.097703,False,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,3,648,2,699,0.683702,0.683702,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,4,772,9,834,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,5,1047,14,1134,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,6,1215,30,1321,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,7,1467,63,1574,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,8,1559,81,1676,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,9,1597,92,1731,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,10,1641,105,1785,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,11,1676,115,1813,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,absolute,12,1731,150,1877,1.000000,1.000000,True,family
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,absolute,0,214,0,235,0.094248,0.094248,False,family
