dataset,tile_id,mother_scene_id,mapping_source,mapping_confidence,verified
SODA-A,01909__800__1200___1930,01909,tile_filename_prefix,HIGH,True
SODA-A,01798__800__3600___1200,01798,tile_filename_prefix,HIGH,True
SODA-A,02188__800__1800___600,02188,tile_filename_prefix,HIGH,True
SODA-A,01924__800__600___600,01924,tile_filename_prefix,HIGH,True
SODA-A,01475__800__3600___0,01475,tile_filename_prefix,HIGH,True
SODA-A,02504__800__4000___0,02504,tile_filename_prefix,HIGH,True
SODA-A,02090__800__1800___1800,02090,tile_filename_prefix,HIGH,True
SODA-A,02491__800__2400___1800,02491,tile_filename_prefix,HIGH,True
SODA-A,00031__800__2400___0,00031,tile_filename_prefix,HIGH,True
SODA-A,01878__800__600___600,01878,tile_filename_prefix,HIGH,True
SODA-A,01603__800__2400___0,01603,tile_filename_prefix,HIGH,True
SODA-A,02068__800__0___0,02068,tile_filename_prefix,HIGH,True
SODA-A,01601__800__600___2011,01601,tile_filename_prefix,HIGH,True
SODA-A,01757__800__3000___1985,01757,tile_filename_prefix,HIGH,True
SODA-A,00816__800__3000___1800,00816,tile_filename_prefix,HIGH,True
SODA-A,01243__800__1800___1200,01243,tile_filename_prefix,HIGH,True
SODA-A,01593__800__3600___600,01593,tile_filename_prefix,HIGH,True
SODA-A,01795__800__3000___1800,01795,tile_filename_prefix,HIGH,True
SODA-A,01488__800__2400___1944,01488,tile_filename_prefix,HIGH,True
SODA-A,00825__800__3600___3000,00825,tile_filename_prefix,HIGH,True
SODA-A,01924__800__1200___600,01924,tile_filename_prefix,HIGH,True
SODA-A,01525__800__2400___600,01525,tile_filename_prefix,HIGH,True
SODA-A,01037__800__3600___1800,01037,tile_filename_prefix,HIGH,True
SODA-A,01426__800__1200___1800,01426,tile_filename_prefix,HIGH,True
SODA-A,01932__800__2400___1200,01932,tile_filename_prefix,HIGH,True
SODA-A,01157__800__3000___1200,01157,tile_filename_prefix,HIGH,True
SODA-A,01361__800__0___1200,01361,tile_filename_prefix,HIGH,True
SODA-A,01603__800__3955___0,01603,tile_filename_prefix,HIGH,True
SODA-A,00051__800__0___1200,00051,tile_filename_prefix,HIGH,True
SODA-A,01152__800__3600___1800,01152,tile_filename_prefix,HIGH,True
SODA-A,01307__800__1800___600,01307,tile_filename_prefix,HIGH,True
SODA-A,01249__800__3000___1944,01249,tile_filename_prefix,HIGH,True
SODA-A,01260__800__3600___1986,01260,tile_filename_prefix,HIGH,True
SODA-A,01493__800__1200___0,01493,tile_filename_prefix,HIGH,True
SODA-A,00392__800__1200___1800,00392,tile_filename_prefix,HIGH,True
SODA-A,01809__800__3000___600,01809,tile_filename_prefix,HIGH,True
SODA-A,01139__800__2400___1800,01139,tile_filename_prefix,HIGH,True
SODA-A,00086__800__1800___1800,00086,tile_filename_prefix,HIGH,True
SODA-A,02394__800__1800___1985,02394,tile_filename_prefix,HIGH,True
SODA-A,00767__800__3600___1200,00767,tile_filename_prefix,HIGH,True
SODA-A,02287__800__3000___1200,02287,tile_filename_prefix,HIGH,True
SODA-A,00562__800__1800___2045,00562,tile_filename_prefix,HIGH,True
SODA-A,02227__800__600___1200,02227,tile_filename_prefix,HIGH,True
SODA-A,00997__800__3000___0,00997,tile_filename_prefix,HIGH,True
SODA-A,00021__800__0___600,00021,tile_filename_prefix,HIGH,True
SODA-A,01517__800__0___1200,01517,tile_filename_prefix,HIGH,True
SODA-A,01504__800__1800___1800,01504,tile_filename_prefix,HIGH,True
SODA-A,02221__800__2400___1985,02221,tile_filename_prefix,HIGH,True
SODA-A,00283__800__1800___1200,00283,tile_filename_prefix,HIGH,True
SODA-A,01571__800__0___2045,01571,tile_filename_prefix,HIGH,True
SODA-A,01379__800__600___1800,01379,tile_filename_prefix,HIGH,True
SODA-A,01004__800__1200___1800,01004,tile_filename_prefix,HIGH,True
SODA-A,00153__800__600___600,00153,tile_filename_prefix,HIGH,True
SODA-A,02512__800__0___1800,02512,tile_filename_prefix,HIGH,True
SODA-A,02325__800__1800___600,02325,tile_filename_prefix,HIGH,True
SODA-A,02228__800__4000___1800,02228,tile_filename_prefix,HIGH,True
SODA-A,01631__800__2400___1200,01631,tile_filename_prefix,HIGH,True
SODA-A,01606__800__600___1800,01606,tile_filename_prefix,HIGH,True
SODA-A,01567__800__3600___600,01567,tile_filename_prefix,HIGH,True
SODA-A,01457__800__2400___1944,01457,tile_filename_prefix,HIGH,True
SODA-A,01971__800__1800___1200,01971,tile_filename_prefix,HIGH,True
SODA-A,02336__800__0___1928,02336,tile_filename_prefix,HIGH,True
SODA-A,00967__800__4000___2189,00967,tile_filename_prefix,HIGH,True
SODA-A,01609__800__1800___1200,01609,tile_filename_prefix,HIGH,True
SODA-A,01963__800__600___0,01963,tile_filename_prefix,HIGH,True
SODA-A,01885__800__600___600,01885,tile_filename_prefix,HIGH,True
SODA-A,01425__800__1800___1200,01425,tile_filename_prefix,HIGH,True
SODA-A,02164__800__1200___1200,02164,tile_filename_prefix,HIGH,True
SODA-A,01875__800__1200___1200,01875,tile_filename_prefix,HIGH,True
SODA-A,01531__800__1200___1985,01531,tile_filename_prefix,HIGH,True
SODA-A,00198__800__600___1800,00198,tile_filename_prefix,HIGH,True
SODA-A,01879__800__3955___0,01879,tile_filename_prefix,HIGH,True
SODA-A,01179__800__0___1800,01179,tile_filename_prefix,HIGH,True
SODA-A,01272__800__3000___1200,01272,tile_filename_prefix,HIGH,True
SODA-A,01243__800__1800___600,01243,tile_filename_prefix,HIGH,True
SODA-A,02083__800__3955___1200,02083,tile_filename_prefix,HIGH,True
SODA-A,01403__800__4000___1800,01403,tile_filename_prefix,HIGH,True
SODA-A,02188__800__1200___1800,02188,tile_filename_prefix,HIGH,True
SODA-A,01894__800__600___0,01894,tile_filename_prefix,HIGH,True
SODA-A,01885__800__4000___1200,01885,tile_filename_prefix,HIGH,True
SODA-A,00797__800__1200___1200,00797,tile_filename_prefix,HIGH,True
SODA-A,01319__800__1800___1800,01319,tile_filename_prefix,HIGH,True
SODA-A,00029__800__1800___1200,00029,tile_filename_prefix,HIGH,True
SODA-A,01458__800__1800___1200,01458,tile_filename_prefix,HIGH,True
SODA-A,00339__800__3600___600,00339,tile_filename_prefix,HIGH,True
SODA-A,01457__800__2400___600,01457,tile_filename_prefix,HIGH,True
SODA-A,01875__800__600___1200,01875,tile_filename_prefix,HIGH,True
SODA-A,01139__800__1800___1200,01139,tile_filename_prefix,HIGH,True
SODA-A,01336__800__2400___0,01336,tile_filename_prefix,HIGH,True
SODA-A,00820__800__3000___1800,00820,tile_filename_prefix,HIGH,True
SODA-A,02221__800__3600___1200,02221,tile_filename_prefix,HIGH,True
SODA-A,01530__800__4000___1200,01530,tile_filename_prefix,HIGH,True
SODA-A,01435__800__4000___600,01435,tile_filename_prefix,HIGH,True
SODA-A,01424__800__3000___1944,01424,tile_filename_prefix,HIGH,True
SODA-A,00481__800__0___600,00481,tile_filename_prefix,HIGH,True
SODA-A,01305__800__600___1985,01305,tile_filename_prefix,HIGH,True
SODA-A,01587__800__4000___0,01587,tile_filename_prefix,HIGH,True
SODA-A,02325__800__600___600,02325,tile_filename_prefix,HIGH,True
SODA-A,01795__800__3600___1800,01795,tile_filename_prefix,HIGH,True
SODA-A,02511__800__1800___2008,02511,tile_filename_prefix,HIGH,True
SODA-A,01366__800__2400___1985,01366,tile_filename_prefix,HIGH,True
SODA-A,00960__800__1200___1800,00960,tile_filename_prefix,HIGH,True
SODA-A,00502__800__3600___1800,00502,tile_filename_prefix,HIGH,True
SODA-A,01983__800__3000___600,01983,tile_filename_prefix,HIGH,True
SODA-A,02289__800__4000___1200,02289,tile_filename_prefix,HIGH,True
SODA-A,01540__800__3000___0,01540,tile_filename_prefix,HIGH,True
SODA-A,01676__800__3000___1200,01676,tile_filename_prefix,HIGH,True
SODA-A,01598__800__0___1800,01598,tile_filename_prefix,HIGH,True
SODA-A,00184__800__600___1200,00184,tile_filename_prefix,HIGH,True
SODA-A,01303__800__600___1944,01303,tile_filename_prefix,HIGH,True
SODA-A,01412__800__4000___0,01412,tile_filename_prefix,HIGH,True
SODA-A,01259__800__1800___0,01259,tile_filename_prefix,HIGH,True
SODA-A,00967__800__0___1200,00967,tile_filename_prefix,HIGH,True
SODA-A,00647__800__600___600,00647,tile_filename_prefix,HIGH,True
SODA-A,01430__800__2400___600,01430,tile_filename_prefix,HIGH,True
SODA-A,00820__800__3600___0,00820,tile_filename_prefix,HIGH,True
SODA-A,01269__800__3000___1200,01269,tile_filename_prefix,HIGH,True
SODA-A,01292__800__3600___0,01292,tile_filename_prefix,HIGH,True
SODA-A,01934__800__1800___600,01934,tile_filename_prefix,HIGH,True
SODA-A,01591__800__1800___1200,01591,tile_filename_prefix,HIGH,True
SODA-A,01964__800__4000___0,01964,tile_filename_prefix,HIGH,True
SODA-A,01404__800__600___600,01404,tile_filename_prefix,HIGH,True
SODA-A,02046__800__1800___1800,02046,tile_filename_prefix,HIGH,True
SODA-A,01146__800__3000___1800,01146,tile_filename_prefix,HIGH,True
SODA-A,00867__800__2400___2045,00867,tile_filename_prefix,HIGH,True
SODA-A,01676__800__1800___1200,01676,tile_filename_prefix,HIGH,True
SODA-A,02427__800__1800___1200,02427,tile_filename_prefix,HIGH,True
SODA-A,00910__800__1800___0,00910,tile_filename_prefix,HIGH,True
SODA-A,00029__800__600___1200,00029,tile_filename_prefix,HIGH,True
SODA-A,01795__800__1800___1200,01795,tile_filename_prefix,HIGH,True
SODA-A,00960__800__3600___600,00960,tile_filename_prefix,HIGH,True
SODA-A,01571__800__0___1200,01571,tile_filename_prefix,HIGH,True
SODA-A,01373__800__1200___600,01373,tile_filename_prefix,HIGH,True
SODA-A,01427__800__1200___1944,01427,tile_filename_prefix,HIGH,True
SODA-A,00257__800__600___600,00257,tile_filename_prefix,HIGH,True
SODA-A,00256__800__1800___0,00256,tile_filename_prefix,HIGH,True
SODA-A,01552__800__600___0,01552,tile_filename_prefix,HIGH,True
SODA-A,01721__800__1200___1928,01721,tile_filename_prefix,HIGH,True
SODA-A,00893__800__2400___0,00893,tile_filename_prefix,HIGH,True
SODA-A,01205__800__4000___1200,01205,tile_filename_prefix,HIGH,True
SODA-A,01455__800__0___1200,01455,tile_filename_prefix,HIGH,True
SODA-A,01809__800__3000___1800,01809,tile_filename_prefix,HIGH,True
SODA-A,02106__800__1200___1800,02106,tile_filename_prefix,HIGH,True
SODA-A,01254__800__600___600,01254,tile_filename_prefix,HIGH,True
SODA-A,01493__800__3600___1200,01493,tile_filename_prefix,HIGH,True
SODA-A,00161__800__3955___1200,00161,tile_filename_prefix,HIGH,True
SODA-A,02056__800__1800___1800,02056,tile_filename_prefix,HIGH,True
SODA-A,00704__800__1200___1800,00704,tile_filename_prefix,HIGH,True
SODA-A,00048__800__3600___1944,00048,tile_filename_prefix,HIGH,True
SODA-A,02266__800__1200___1984,02266,tile_filename_prefix,HIGH,True
SODA-A,01488__800__2400___1200,01488,tile_filename_prefix,HIGH,True
SODA-A,00257__800__1200___0,00257,tile_filename_prefix,HIGH,True
SODA-A,00190__800__3600___1944,00190,tile_filename_prefix,HIGH,True
SODA-A,02413__800__1200___1800,02413,tile_filename_prefix,HIGH,True
SODA-A,01424__800__4000___1944,01424,tile_filename_prefix,HIGH,True
SODA-A,02061__800__3000___0,02061,tile_filename_prefix,HIGH,True
SODA-A,01561__800__600___600,01561,tile_filename_prefix,HIGH,True
SODA-A,01139__800__1800___1985,01139,tile_filename_prefix,HIGH,True
SODA-A,01394__800__3600___1800,01394,tile_filename_prefix,HIGH,True
SODA-A,00312__800__600___1944,00312,tile_filename_prefix,HIGH,True
SODA-A,02413__800__3600___600,02413,tile_filename_prefix,HIGH,True
SODA-A,00514__800__1200___1200,00514,tile_filename_prefix,HIGH,True
SODA-A,01609__800__1200___1200,01609,tile_filename_prefix,HIGH,True
SODA-A,00423__800__3955___1985,00423,tile_filename_prefix,HIGH,True
SODA-A,00181__800__3600___1800,00181,tile_filename_prefix,HIGH,True
SODA-A,02071__800__1200___1987,02071,tile_filename_prefix,HIGH,True
SODA-A,01488__800__1200___600,01488,tile_filename_prefix,HIGH,True
SODA-A,01889__800__1200___1944,01889,tile_filename_prefix,HIGH,True
SODA-A,01099__800__3000___1800,01099,tile_filename_prefix,HIGH,True
SODA-A,02083__800__3955___0,02083,tile_filename_prefix,HIGH,True
SODA-A,00793__800__1200___1800,00793,tile_filename_prefix,HIGH,True
SODA-A,01261__800__0___1944,01261,tile_filename_prefix,HIGH,True
SODA-A,01348__800__0___600,01348,tile_filename_prefix,HIGH,True
SODA-A,00867__800__2400___1800,00867,tile_filename_prefix,HIGH,True
SODA-A,02286__800__2400___1800,02286,tile_filename_prefix,HIGH,True
SODA-A,01602__800__600___1611,01602,tile_filename_prefix,HIGH,True
SODA-A,01932__800__3000___1985,01932,tile_filename_prefix,HIGH,True
SODA-A,01326__800__3000___1985,01326,tile_filename_prefix,HIGH,True
SODA-A,01865__800__4000___600,01865,tile_filename_prefix,HIGH,True
SODA-A,01831__800__4000___0,01831,tile_filename_prefix,HIGH,True
SODA-A,01455__800__3600___600,01455,tile_filename_prefix,HIGH,True
SODA-A,01292__800__3000___0,01292,tile_filename_prefix,HIGH,True
SODA-A,01435__800__2400___600,01435,tile_filename_prefix,HIGH,True
SODA-A,01983__800__4000___1200,01983,tile_filename_prefix,HIGH,True
SODA-A,01412__800__1800___1200,01412,tile_filename_prefix,HIGH,True
SODA-A,02001__800__3000___1200,02001,tile_filename_prefix,HIGH,True
SODA-A,01403__800__0___0,01403,tile_filename_prefix,HIGH,True
SODA-A,01355__800__600___600,01355,tile_filename_prefix,HIGH,True
SODA-A,01449__800__3600___1985,01449,tile_filename_prefix,HIGH,True
SODA-A,01782__800__3600___1200,01782,tile_filename_prefix,HIGH,True
SODA-A,01615__800__3600___1200,01615,tile_filename_prefix,HIGH,True
SODA-A,00462__800__1800___1800,00462,tile_filename_prefix,HIGH,True
SODA-A,00086__800__3000___1985,00086,tile_filename_prefix,HIGH,True
SODA-A,00936__800__4000___1200,00936,tile_filename_prefix,HIGH,True
SODA-A,00244__800__600___0,00244,tile_filename_prefix,HIGH,True
SODA-A,02227__800__3600___1985,02227,tile_filename_prefix,HIGH,True
SODA-A,00247__800__3600___1200,00247,tile_filename_prefix,HIGH,True
SODA-A,00417__800__600___0,00417,tile_filename_prefix,HIGH,True
SODA-A,01795__800__4000___1944,01795,tile_filename_prefix,HIGH,True
SODA-A,01978__800__4000___1800,01978,tile_filename_prefix,HIGH,True
SODA-A,00641__800__2400___600,00641,tile_filename_prefix,HIGH,True
SODA-A,02068__800__0___1200,02068,tile_filename_prefix,HIGH,True
SODA-A,01877__800__600___1944,01877,tile_filename_prefix,HIGH,True
SODA-A,01367__800__0___1800,01367,tile_filename_prefix,HIGH,True
SODA-A,01065__800__1800___600,01065,tile_filename_prefix,HIGH,True
SODA-A,01252__800__0___0,01252,tile_filename_prefix,HIGH,True
SODA-A,00931__800__1800___1944,00931,tile_filename_prefix,HIGH,True
SODA-A,00490__800__3955___600,00490,tile_filename_prefix,HIGH,True
SODA-A,02483__800__1200___0,02483,tile_filename_prefix,HIGH,True
SODA-A,01444__800__3000___2079,01444,tile_filename_prefix,HIGH,True
SODA-A,01934__800__3600___1200,01934,tile_filename_prefix,HIGH,True
SODA-A,01844__800__1800___1800,01844,tile_filename_prefix,HIGH,True
SODA-A,02504__800__1200___1800,02504,tile_filename_prefix,HIGH,True
SODA-A,01152__800__3955___1200,01152,tile_filename_prefix,HIGH,True
SODA-A,01483__800__600___600,01483,tile_filename_prefix,HIGH,True
SODA-A,01146__800__2400___1200,01146,tile_filename_prefix,HIGH,True
SODA-A,01262__800__1800___0,01262,tile_filename_prefix,HIGH,True
SODA-A,00855__800__2400___1985,00855,tile_filename_prefix,HIGH,True
SODA-A,01493__800__1800___1200,01493,tile_filename_prefix,HIGH,True
SODA-A,01568__800__3955___1800,01568,tile_filename_prefix,HIGH,True
SODA-A,01361__800__0___1800,01361,tile_filename_prefix,HIGH,True
SODA-A,01481__800__3600___1944,01481,tile_filename_prefix,HIGH,True
SODA-A,01242__800__2400___1200,01242,tile_filename_prefix,HIGH,True
SODA-A,00921__800__1200___1200,00921,tile_filename_prefix,HIGH,True
SODA-A,02287__800__2400___600,02287,tile_filename_prefix,HIGH,True
SODA-A,00976__800__2400___0,00976,tile_filename_prefix,HIGH,True
SODA-A,01287__800__1800___1985,01287,tile_filename_prefix,HIGH,True
SODA-A,02190__800__1200___600,02190,tile_filename_prefix,HIGH,True
SODA-A,01399__800__4000___0,01399,tile_filename_prefix,HIGH,True
SODA-A,01947__800__3000___600,01947,tile_filename_prefix,HIGH,True
SODA-A,01842__800__600___1800,01842,tile_filename_prefix,HIGH,True
SODA-A,01452__800__1800___0,01452,tile_filename_prefix,HIGH,True
SODA-A,01401__800__2400___0,01401,tile_filename_prefix,HIGH,True
SODA-A,00917__800__3000___1800,00917,tile_filename_prefix,HIGH,True
SODA-A,02060__800__3600___1928,02060,tile_filename_prefix,HIGH,True
SODA-A,00392__800__0___600,00392,tile_filename_prefix,HIGH,True
SODA-A,00205__800__1200___0,00205,tile_filename_prefix,HIGH,True
SODA-A,00184__800__1200___1200,00184,tile_filename_prefix,HIGH,True
SODA-A,01072__800__3600___600,01072,tile_filename_prefix,HIGH,True
SODA-A,00820__800__3600___1200,00820,tile_filename_prefix,HIGH,True
SODA-A,01608__800__3718___600,01608,tile_filename_prefix,HIGH,True
SODA-A,00711__800__1200___600,00711,tile_filename_prefix,HIGH,True
SODA-A,01424__800__0___1944,01424,tile_filename_prefix,HIGH,True
SODA-A,01504__800__600___1928,01504,tile_filename_prefix,HIGH,True
SODA-A,01495__800__3600___0,01495,tile_filename_prefix,HIGH,True
SODA-A,01334__800__4000___600,01334,tile_filename_prefix,HIGH,True
SODA-A,02173__800__600___0,02173,tile_filename_prefix,HIGH,True
SODA-A,00707__800__0___1200,00707,tile_filename_prefix,HIGH,True
SODA-A,01450__800__600___1200,01450,tile_filename_prefix,HIGH,True
SODA-A,01510__800__3600___1985,01510,tile_filename_prefix,HIGH,True
SODA-A,00331__800__3955___600,00331,tile_filename_prefix,HIGH,True
SODA-A,01290__800__1200___600,01290,tile_filename_prefix,HIGH,True
SODA-A,00406__800__3000___1800,00406,tile_filename_prefix,HIGH,True
SODA-A,01551__800__4000___1200,01551,tile_filename_prefix,HIGH,True
SODA-A,02285__800__2400___1800,02285,tile_filename_prefix,HIGH,True
SODA-A,01780__800__2400___0,01780,tile_filename_prefix,HIGH,True
SODA-A,00180__800__1800___1985,00180,tile_filename_prefix,HIGH,True
SODA-A,01417__800__4000___0,01417,tile_filename_prefix,HIGH,True
SODA-A,00220__800__4000___600,00220,tile_filename_prefix,HIGH,True
SODA-A,00862__800__3000___600,00862,tile_filename_prefix,HIGH,True
SODA-A,01481__800__3600___1200,01481,tile_filename_prefix,HIGH,True
SODA-A,02408__800__3633___0,02408,tile_filename_prefix,HIGH,True
SODA-A,01440__800__600___1200,01440,tile_filename_prefix,HIGH,True
SODA-A,00155__800__3600___600,00155,tile_filename_prefix,HIGH,True
SODA-A,01932__800__0___1800,01932,tile_filename_prefix,HIGH,True
SODA-A,00252__800__600___1200,00252,tile_filename_prefix,HIGH,True
SODA-A,01321__800__1800___1985,01321,tile_filename_prefix,HIGH,True
SODA-A,01584__800__0___1800,01584,tile_filename_prefix,HIGH,True
SODA-A,00283__800__1200___1974,00283,tile_filename_prefix,HIGH,True
SODA-A,01252__800__3600___1200,01252,tile_filename_prefix,HIGH,True
SODA-A,01284__800__1800___600,01284,tile_filename_prefix,HIGH,True
SODA-A,01031__800__600___2079,01031,tile_filename_prefix,HIGH,True
SODA-A,00305__800__3600___600,00305,tile_filename_prefix,HIGH,True
SODA-A,02424__800__3000___1944,02424,tile_filename_prefix,HIGH,True
SODA-A,02513__800__0___1186,02513,tile_filename_prefix,HIGH,True
SODA-A,00262__800__4000___2011,00262,tile_filename_prefix,HIGH,True
SODA-A,01451__800__1200___600,01451,tile_filename_prefix,HIGH,True
SODA-A,00812__800__3000___1200,00812,tile_filename_prefix,HIGH,True
SODA-A,02077__800__1200___1800,02077,tile_filename_prefix,HIGH,True
SODA-A,01971__800__1200___1200,01971,tile_filename_prefix,HIGH,True
