evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha_type,alpha,r_fit,arm,trivial_guarantee,certified,selected_threshold,target_coverage,calibration_nonempty_scenes,calibration_conditional_risk,calibration_hb_pvalue,calibration_hb_ucb,audit_conditional_risk,audit_risk_ucb,audit_nonempty_scene_rate,audit_selected_instance_coverage,audit_selected_count,audit_direction_consistent,practical,reason
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.029779,split_fst,False,True,-2.090445,0.600000,1280,0.000866,0.000119,0.003981,0.003479,0.006545,0.675068,0.587438,16087,True,True,certified
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.029779,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.029779,holm,False,True,-2.090445,0.600000,1280,0.000866,0.000119,0.003981,0.003479,0.006545,0.675068,0.587438,16087,True,True,certified
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,absolute,0.010000,0.029779,any_grid,False,True,-2.325412,0.700000,1483,0.004547,0.052747,0.009232,0.004448,0.007406,0.781030,0.701369,19207,True,True,certified
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,0.029779,split_fst,False,True,-3.117068,0.900000,1761,0.009372,0.099538,0.014883,0.009137,0.012874,0.924119,0.904291,24764,True,True,certified
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,0.029779,historical,False,True,-3.117068,0.900000,1761,0.009372,0.099538,0.014883,0.009137,0.012874,0.924119,0.904291,24764,True,True,certified
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,0.029779,holm,False,True,-2.488336,0.800000,1608,0.005348,0.001116,0.010131,0.006053,0.009185,0.845257,0.792624,21706,True,True,certified
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.014889,0.029779,any_grid,False,True,-3.117068,0.900000,1761,0.009372,0.099538,0.014883,0.009137,0.012874,0.924119,0.904291,24764,True,True,certified
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,0.029779,split_fst,False,True,-2.090445,0.600000,1280,0.000866,0.002326,0.003981,0.003479,0.006545,0.675068,0.587438,16087,True,True,certified
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,0.029779,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,0.029779,holm,False,True,-2.090445,0.600000,1280,0.000866,0.002326,0.003981,0.003479,0.006545,0.675068,0.587438,16087,True,True,certified
C,DIOR-R,rotated_rtmdet_s,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.007445,0.029779,any_grid,False,True,-2.090445,0.600000,1280,0.000866,0.002326,0.003981,0.003479,0.006545,0.675068,0.587438,16087,True,True,certified
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,any_grid,False,True,0.760475,0.500000,1037,0.000964,0.078261,0.004706,0.002509,0.005527,0.540108,0.487274,13344,True,True,certified
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,split_fst,False,True,0.711475,0.600000,1134,0.001812,0.002985,0.006004,0.002743,0.005657,0.592683,0.587183,16080,True,True,certified
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,holm,False,True,0.711475,0.600000,1134,0.001812,0.002985,0.006004,0.002743,0.005657,0.592683,0.587183,16080,True,True,certified
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,any_grid,False,True,0.711475,0.600000,1134,0.001812,0.002985,0.006004,0.002743,0.005657,0.592683,0.587183,16080,True,True,certified
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,split_fst,False,True,0.711475,0.600000,1134,0.001812,0.037650,0.006004,0.002743,0.005657,0.592683,0.587183,16080,True,True,certified
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,holm,False,True,0.823447,0.300000,846,0.000000,0.002241,0.002718,0.000613,0.002993,0.442276,0.294760,8072,True,True,certified
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,any_grid,False,True,0.711475,0.600000,1134,0.001812,0.037650,0.006004,0.002743,0.005657,0.592683,0.587183,16080,True,True,certified
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,0.014370,any_grid,False,True,0.823447,0.300000,846,0.000000,0.047605,0.002718,0.000613,0.002993,0.442276,0.294760,8072,True,True,certified
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,any_grid,False,True,-0.000019,0.100000,511,0.001957,0.082459,0.009533,0.005994,0.012339,0.271274,0.094504,2588,True,False,certified
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.003593,0.014370,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,absolute,0.001000,0.014370,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,absolute,0.002500,0.014370,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,split_fst,False,True,-2.008322,0.300000,1134,0.000125,0.006618,0.002529,0.002835,0.006032,0.587534,0.335037,9175,True,True,certified
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,holm,False,True,-2.008322,0.300000,1134,0.000125,0.006618,0.002529,0.002835,0.006032,0.587534,0.335037,9175,True,True,certified
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,absolute,0.005000,0.014370,any_grid,False,True,-2.008322,0.300000,1134,0.000125,0.006618,0.002529,0.002835,0.006032,0.587534,0.335037,9175,True,True,certified
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,split_fst,False,True,-2.520124,0.400000,1321,0.001665,0.000815,0.005343,0.004979,0.008369,0.691057,0.454227,12439,True,True,certified
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,historical,False,True,-2.520124,0.400000,1321,0.001665,0.000815,0.005343,0.004979,0.008369,0.691057,0.454227,12439,True,True,certified
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,holm,False,True,-2.520124,0.400000,1321,0.001665,0.000815,0.005343,0.004979,0.008369,0.691057,0.454227,12439,True,True,certified
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,absolute,0.010000,0.014370,any_grid,False,True,-2.520124,0.400000,1321,0.001665,0.000815,0.005343,0.004979,0.008369,0.691057,0.454227,12439,True,True,certified
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,split_fst,False,True,-2.520124,0.400000,1321,0.001665,0.016643,0.005343,0.004979,0.008369,0.691057,0.454227,12439,True,True,certified
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
C,DIOR-R,rotated_rtmdet_s,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.007185,0.014370,holm,False,True,-2.008322,0.300000,1134,0.000125,0.000576,0.002529,0.002835,0.006032,0.587534,0.335037,9175,True,True,certified
