evaluation_unit,dataset,score,risk_endpoint,alpha_label,alpha,grid_index,target_coverage,threshold,fit_nonempty_scenes,fit_conditional_risk,fit_hb_pvalue,ordering_tuple,split_fst_order,calibration_nonempty_scenes,calibration_conditional_risk,calibration_hb_pvalue,split_fst_pass,historical_pass,holm_pass,any_grid_pointwise_pass,scene_event_k,scene_event_n,scene_event_hb_scalar,scene_event_hb_exact_integer,scene_event_exact_match
C,DIOR-R,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,3,0.100000,0.884556,457,0.000000,0.032878,"(0.032877756667361112,-457,-0.10000000000000001,3)",2,469,0.000000,0.030058,True,False,False,True,0,469,0.030058,0.030058,False
C,DIOR-R,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,4,0.200000,0.849523,675,0.001481,0.088674,"(0.088674377716850522,-675,-0.20000000000000001,4)",4,719,0.000000,0.004641,True,False,True,True,0,719,0.004641,0.004641,False
C,DIOR-R,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,5,0.300000,0.823447,803,0.000249,0.005979,"(0.0059790940370881042,-803,-0.29999999999999999,5)",1,846,0.000000,0.001797,True,False,True,True,0,846,0.001797,0.001797,False
C,DIOR-R,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,6,0.400000,0.795286,893,0.000266,0.003540,"(0.003540490772103653,-893,-0.40000000000000002,6)",0,954,0.001136,0.018298,True,False,False,True,2,954,0.073502,0.073502,True
C,DIOR-R,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,7,0.500000,0.760475,973,0.002252,0.086645,"(0.086645413994478421,-973,-0.5,7)",3,1037,0.001069,0.011307,True,False,False,True,5,1037,0.575932,0.575932,True
C,DIOR-R,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,8,0.600000,0.711475,1068,0.003065,0.168182,"(0.16818235232168924,-1068,-0.59999999999999998,8)",6,1134,0.001903,0.034808,False,False,False,True,11,1134,1.000000,0.700295,False
C,DIOR-R,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,9,0.700000,0.632298,1194,0.008972,1.000000,"(1,-1194,-0.69999999999999996,9)",12,1282,0.008317,1.000000,False,False,False,False,24,1282,1.000000,0.000427,False
C,DIOR-R,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,10,0.800000,0.504762,1387,0.015061,1.000000,"(1,-1387,-0.80000000000000004,10)",11,1497,0.015070,1.000000,False,False,False,False,44,1497,1.000000,0.000000,False
C,DIOR-R,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,11,0.900000,0.288533,1582,0.018481,1.000000,"(1,-1582,-0.90000000000000002,11)",10,1710,0.022096,1.000000,False,False,False,False,81,1710,1.000000,0.000000,False
C,DIOR-R,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,12,1.000000,0.050148,1731,0.029779,1.000000,"(1,-1731,-1,12)",9,1877,0.030808,1.000000,False,False,False,False,150,1877,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,0,0.010000,-0.000001,103,0.000000,0.902080,"(0.90208048616250147,-103,-0.01,0)",1,102,0.009804,1.000000,False,False,False,False,1,102,1.000000,0.249387,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,1,0.025000,-0.000004,201,0.000000,0.817830,"(0.81783018422025744,-201,-0.025000000000000001,1)",0,202,0.004950,1.000000,False,False,False,False,1,202,1.000000,0.447953,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,2,0.050000,-0.000008,313,0.003195,1.000000,"(1,-313,-0.050000000000000003,2)",12,319,0.003135,1.000000,False,False,False,False,1,319,1.000000,0.629838,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,3,0.100000,-0.000019,481,0.006237,1.000000,"(1,-481,-0.10000000000000001,3)",11,511,0.003914,1.000000,False,False,False,False,2,511,1.000000,0.288737,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,4,0.200000,-0.000047,710,0.007042,1.000000,"(1,-710,-0.20000000000000001,4)",10,754,0.007294,1.000000,False,False,False,False,7,754,1.000000,0.000085,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,5,0.300000,-0.000087,880,0.006572,1.000000,"(1,-880,-0.29999999999999999,5)",9,967,0.012410,1.000000,False,False,False,False,14,967,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,6,0.400000,-0.000143,1028,0.009809,1.000000,"(1,-1028,-0.40000000000000002,6)",8,1132,0.010952,1.000000,False,False,False,False,17,1132,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,7,0.500000,-0.000229,1160,0.009308,1.000000,"(1,-1160,-0.5,7)",7,1272,0.012026,1.000000,False,False,False,False,21,1272,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,8,0.600000,-0.000365,1286,0.010441,1.000000,"(1,-1286,-0.59999999999999998,8)",6,1387,0.012254,1.000000,False,False,False,False,26,1387,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,9,0.700000,-0.000591,1395,0.011494,1.000000,"(1,-1395,-0.69999999999999996,9)",5,1512,0.012915,1.000000,False,False,False,False,33,1512,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,10,0.800000,-0.001055,1504,0.013456,1.000000,"(1,-1504,-0.80000000000000004,10)",4,1635,0.013756,1.000000,False,False,False,False,42,1635,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,11,0.900000,-0.002394,1612,0.016903,1.000000,"(1,-1612,-0.90000000000000002,11)",3,1756,0.015038,1.000000,False,False,False,False,59,1756,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,12,1.000000,-1.999977,1731,0.029779,1.000000,"(1,-1731,-1,12)",2,1877,0.030808,1.000000,False,False,False,False,150,1877,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,0,0.010000,-0.000001,103,0.000000,0.772732,"(0.77273244937445495,-103,-0.01,0)",1,102,0.009804,1.000000,False,False,False,False,1,102,1.000000,0.535676,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,1,0.025000,-0.000004,201,0.000000,0.604636,"(0.6046356889867095,-201,-0.025000000000000001,1)",0,202,0.004950,1.000000,False,False,False,False,1,202,1.000000,0.827948,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,2,0.050000,-0.000008,313,0.003195,1.000000,"(1,-313,-0.050000000000000003,2)",12,319,0.003135,1.000000,False,False,False,False,1,319,1.000000,0.976444,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,3,0.100000,-0.000019,481,0.006237,1.000000,"(1,-481,-0.10000000000000001,3)",11,511,0.003914,1.000000,False,False,False,False,2,511,1.000000,0.839880,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,4,0.200000,-0.000047,710,0.007042,1.000000,"(1,-710,-0.20000000000000001,4)",10,754,0.007294,1.000000,False,False,False,False,7,754,1.000000,0.016801,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,5,0.300000,-0.000087,880,0.006572,1.000000,"(1,-880,-0.29999999999999999,5)",9,967,0.012410,1.000000,False,False,False,False,14,967,1.000000,0.000002,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,6,0.400000,-0.000143,1028,0.009809,1.000000,"(1,-1028,-0.40000000000000002,6)",8,1132,0.010952,1.000000,False,False,False,False,17,1132,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,7,0.500000,-0.000229,1160,0.009308,1.000000,"(1,-1160,-0.5,7)",7,1272,0.012026,1.000000,False,False,False,False,21,1272,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,8,0.600000,-0.000365,1286,0.010441,1.000000,"(1,-1286,-0.59999999999999998,8)",6,1387,0.012254,1.000000,False,False,False,False,26,1387,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,9,0.700000,-0.000591,1395,0.011494,1.000000,"(1,-1395,-0.69999999999999996,9)",5,1512,0.012915,1.000000,False,False,False,False,33,1512,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,10,0.800000,-0.001055,1504,0.013456,1.000000,"(1,-1504,-0.80000000000000004,10)",4,1635,0.013756,1.000000,False,False,False,False,42,1635,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,11,0.900000,-0.002394,1612,0.016903,1.000000,"(1,-1612,-0.90000000000000002,11)",3,1756,0.015038,1.000000,False,False,False,False,59,1756,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,12,1.000000,-1.999977,1731,0.029779,1.000000,"(1,-1731,-1,12)",2,1877,0.030808,1.000000,False,False,False,False,150,1877,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,0,0.010000,-0.000001,103,0.000000,0.596729,"(0.59672923843921055,-103,-0.01,0)",1,102,0.009804,1.000000,False,False,False,False,1,102,1.000000,0.831496,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,1,0.025000,-0.000004,201,0.000000,0.365123,"(0.36512303433028803,-201,-0.025000000000000001,1)",0,202,0.004950,0.999950,False,False,False,False,1,202,0.999950,0.999950,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,2,0.050000,-0.000008,313,0.003195,0.889028,"(0.889028155506007,-313,-0.050000000000000003,2)",2,319,0.003135,0.879252,False,False,False,False,1,319,0.879252,0.879252,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,3,0.100000,-0.000019,481,0.006237,1.000000,"(1,-481,-0.10000000000000001,3)",12,511,0.003914,0.936606,False,False,False,False,2,511,0.936606,0.936606,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,4,0.200000,-0.000047,710,0.007042,1.000000,"(1,-710,-0.20000000000000001,4)",11,754,0.007294,1.000000,False,False,False,False,7,754,1.000000,0.329952,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,5,0.300000,-0.000087,880,0.006572,1.000000,"(1,-880,-0.29999999999999999,5)",10,967,0.012410,1.000000,False,False,False,False,14,967,1.000000,0.003141,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,6,0.400000,-0.000143,1028,0.009809,1.000000,"(1,-1028,-0.40000000000000002,6)",9,1132,0.010952,1.000000,False,False,False,False,17,1132,1.000000,0.000603,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,7,0.500000,-0.000229,1160,0.009308,1.000000,"(1,-1160,-0.5,7)",8,1272,0.012026,1.000000,False,False,False,False,21,1272,1.000000,0.000027,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,8,0.600000,-0.000365,1286,0.010441,1.000000,"(1,-1286,-0.59999999999999998,8)",7,1387,0.012254,1.000000,False,False,False,False,26,1387,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,9,0.700000,-0.000591,1395,0.011494,1.000000,"(1,-1395,-0.69999999999999996,9)",6,1512,0.012915,1.000000,False,False,False,False,33,1512,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,10,0.800000,-0.001055,1504,0.013456,1.000000,"(1,-1504,-0.80000000000000004,10)",5,1635,0.013756,1.000000,False,False,False,False,42,1635,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,11,0.900000,-0.002394,1612,0.016903,1.000000,"(1,-1612,-0.90000000000000002,11)",4,1756,0.015038,1.000000,False,False,False,False,59,1756,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,12,1.000000,-1.999977,1731,0.029779,1.000000,"(1,-1731,-1,12)",3,1877,0.030808,1.000000,False,False,False,False,150,1877,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,0,0.010000,-0.000001,103,0.000000,0.355161,"(0.35516081558434104,-103,-0.01,0)",1,102,0.009804,0.999801,False,False,False,False,1,102,0.999801,0.999801,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,1,0.025000,-0.000004,201,0.000000,0.132640,"(0.13263987875019201,-201,-0.025000000000000001,1)",0,202,0.004950,0.726513,False,False,False,False,1,202,0.726513,0.726513,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,2,0.050000,-0.000008,313,0.003195,0.369254,"(0.36925385048507076,-313,-0.050000000000000003,2)",2,319,0.003135,0.354320,False,False,False,False,1,319,0.354320,0.354320,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,3,0.100000,-0.000019,481,0.006237,0.672212,"(0.67221222857470453,-481,-0.10000000000000001,3)",4,511,0.003914,0.288392,False,False,False,False,2,511,0.288392,0.288392,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,4,0.200000,-0.000047,710,0.007042,0.704794,"(0.70479413467006946,-710,-0.20000000000000001,4)",5,754,0.007294,0.735152,False,False,False,False,7,754,0.980188,0.980188,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,5,0.300000,-0.000087,880,0.006572,0.552001,"(0.55200125481807927,-880,-0.29999999999999999,5)",3,967,0.012410,1.000000,False,False,False,False,14,967,1.000000,0.423072,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,6,0.400000,-0.000143,1028,0.009809,0.998089,"(0.99808949892271304,-1028,-0.40000000000000002,6)",7,1132,0.010952,1.000000,False,False,False,False,17,1132,1.000000,0.287269,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,7,0.500000,-0.000229,1160,0.009308,0.971686,"(0.97168600679567574,-1160,-0.5,7)",6,1272,0.012026,1.000000,False,False,False,False,21,1272,1.000000,0.102739,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,8,0.600000,-0.000365,1286,0.010441,1.000000,"(1,-1286,-0.59999999999999998,8)",12,1387,0.012254,1.000000,False,False,False,False,26,1387,1.000000,0.014104,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,9,0.700000,-0.000591,1395,0.011494,1.000000,"(1,-1395,-0.69999999999999996,9)",11,1512,0.012915,1.000000,False,False,False,False,33,1512,1.000000,0.000341,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,10,0.800000,-0.001055,1504,0.013456,1.000000,"(1,-1504,-0.80000000000000004,10)",10,1635,0.013756,1.000000,False,False,False,False,42,1635,1.000000,0.000001,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,11,0.900000,-0.002394,1612,0.016903,1.000000,"(1,-1612,-0.90000000000000002,11)",9,1756,0.015038,1.000000,False,False,False,False,59,1756,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,12,1.000000,-1.999977,1731,0.029779,1.000000,"(1,-1731,-1,12)",8,1877,0.030808,1.000000,False,False,False,False,150,1877,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,0,0.010000,-0.000001,103,0.000000,0.213282,"(0.21328165165937688,-103,-0.01,0)",6,102,0.009804,0.902859,False,False,False,False,1,102,0.902859,0.902859,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,1,0.025000,-0.000004,201,0.000000,0.049032,"(0.049032277198815963,-201,-0.025000000000000001,1)",0,202,0.004950,0.399879,False,False,False,False,1,202,0.399879,0.399879,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,2,0.050000,-0.000008,313,0.003195,0.117311,"(0.11731064028891972,-313,-0.050000000000000003,2)",2,319,0.003135,0.109271,False,False,False,False,1,319,0.109271,0.109271,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,3,0.100000,-0.000019,481,0.006237,0.196362,"(0.19636234536161482,-481,-0.10000000000000001,3)",4,511,0.003914,0.049033,False,False,False,True,2,511,0.049033,0.049033,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,4,0.200000,-0.000047,710,0.007042,0.128185,"(0.12818456401418893,-710,-0.20000000000000001,4)",3,754,0.007294,0.161351,False,False,False,False,7,754,0.345966,0.345966,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,5,0.300000,-0.000087,880,0.006572,0.064201,"(0.06420121623369561,-880,-0.29999999999999999,5)",1,967,0.012410,0.806675,False,False,False,False,14,967,0.994379,0.994379,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,6,0.400000,-0.000143,1028,0.009809,0.357782,"(0.3577821260471839,-1028,-0.40000000000000002,6)",7,1132,0.010952,0.517703,False,False,False,False,17,1132,1.000000,0.999367,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,7,0.500000,-0.000229,1160,0.009308,0.201030,"(0.20103024679472953,-1160,-0.5,7)",5,1272,0.012026,0.683583,False,False,False,False,21,1272,1.000000,0.895887,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,8,0.600000,-0.000365,1286,0.010441,0.379733,"(0.37973286215321689,-1286,-0.59999999999999998,8)",8,1387,0.012254,0.674519,False,False,False,False,26,1387,1.000000,0.522060,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,9,0.700000,-0.000591,1395,0.011494,0.551785,"(0.55178526244424353,-1395,-0.69999999999999996,9)",9,1512,0.012915,0.810350,False,False,False,False,33,1512,1.000000,0.114202,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,10,0.800000,-0.001055,1504,0.013456,0.896928,"(0.89692751326177211,-1504,-0.80000000000000004,10)",10,1635,0.013756,0.929168,False,False,False,False,42,1635,1.000000,0.004762,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,11,0.900000,-0.002394,1612,0.016903,1.000000,"(1,-1612,-0.90000000000000002,11)",12,1756,0.015038,1.000000,False,False,False,False,59,1756,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.014889,12,1.000000,-1.999977,1731,0.029779,1.000000,"(1,-1731,-1,12)",11,1877,0.030808,1.000000,False,False,False,False,150,1877,1.000000,0.000000,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,0,0.010000,-0.000001,103,0.000000,0.463164,"(0.46316428579618091,-103,-0.01,0)",1,102,0.009804,1.000000,False,False,False,False,1,102,1.000000,0.965677,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,1,0.025000,-0.000004,201,0.000000,0.222688,"(0.22268788014666194,-201,-0.025000000000000001,1)",0,202,0.004950,0.908057,False,False,False,False,1,202,0.908057,0.908057,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,2,0.050000,-0.000008,313,0.003195,0.614414,"(0.61441426112561515,-313,-0.050000000000000003,2)",2,319,0.003135,0.598755,False,False,False,False,1,319,0.598755,0.598755,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,3,0.100000,-0.000019,481,0.006237,0.950993,"(0.95099321248331925,-481,-0.10000000000000001,3)",3,511,0.003914,0.593624,False,False,False,False,2,511,0.593624,0.593624,True
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,4,0.200000,-0.000047,710,0.007042,0.992107,"(0.99210683882552875,-710,-0.20000000000000001,4)",5,754,0.007294,0.998841,False,False,False,False,7,754,1.000000,0.852159,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,5,0.300000,-0.000087,880,0.006572,0.953873,"(0.95387348333351007,-880,-0.29999999999999999,5)",4,967,0.012410,1.000000,False,False,False,False,14,967,1.000000,0.079283,False
C,DIOR-R,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.007445,6,0.400000,-0.000143,1028,0.009809,1.000000,"(1,-1028,-0.40000000000000002,6)",12,1132,0.010952,1.000000,False,False,False,False,17,1132,1.000000,0.033725,False
